body,label,source,title
"ইরানের পররাষ্ট্র মন্ত্রণালয়ের মুখপাত্র সাঈদ খাতিবযাদে বলেছেন, জাতিসংঘ নিরাপত্তা পরিষদের বিরোধিতা সত্ত্বেও মার্কিন পররাষ্ট্রমন্ত্রী মাইক পম্পেও ইরানবিরোধী নিষেধাজ্ঞা পুনর্বহাল হবে বলে যে দাবি করেছেন তা শুধু পম্পেওর কল্পনার জগতে পুনর্বহাল হবে অন্য কোথাও নয়।,তিনি আজ (শুক্রবার) ভোররাতে এক টুইটার বার্তায় বলেন, জাতিসংঘ নিরাপত্তা পরিষদের ১৫ দেশের মধ্যে বর্তমান সভাপতিসহ ১৩ দেশ আমেরিকার স্ন্যাপব্যাক ম্যাকানিজম পুনর্বহালের আবেদন প্রত্যাখ্যান করেছে। এছাড়া, আমেরিকা পরমাণু সমঝোতা থেকে বেরিয়ে গেছে বলে জাতিসংঘ নিরাপত্তা পরিষদের ২২৩১ নম্বর প্রস্তাব ব্যবহার করার কোনো আইনগত বৈধতা তার নেই।,খাতিবযাদে বলেন, এ অবস্থায় পম্পেও ৩০ দিনের উল্টো গণনার যে দাবি করেছেন তা শুধু তার মনোজগতে গণনা করা হচ্ছে। মার্কিন পররাষ্ট্রমন্ত্রী ইরানের ব্যাপারে একটি ভিন্ন জগতে বসবাস করছেন বলেও ইরানের এ মুখপাত্র মন্তব্য করেন।,পম্পেও গতকাল (বৃহস্পতবিার) এক টুইটার বার্তায় দাবি করেছিলেন, “গ্রিনিচমান সময় ২০ সেপ্টেম্বর মধ্যরাত থেকে ইরানের বিরুদ্ধে জাতিসংঘের সব নিষেধাজ্ঞা পুনর্বহাল হয়ে যাবে।”,মার্কিন পররাষ্ট্রমন্ত্রী দাবি করেন, যেদিন থেকে তার দেশ নিরাপত্তা পরিষদে স্ন্যাপব্যাক ম্যাকানিজমের আবেদন জানিয়েছেন সেদিন থেকেই তা চালু হয়েছে এবং তার ৩০ দিনের মাথায় ইরানবিরোধী সব নিষেধাজ্ঞা স্বয়ংক্রিয়ভাবে পুনর্বহাল হয়ে যাবে।,সূত্র: পার্সটুডে, ",আন্তর্জাতিক সংবাদ,https://www.dailyinqilab.com/article/317718/,নিষেধাজ্ঞা শুধু আমেরিকার কল্পনার জগতে পুনর্বহাল হবে: ইরান
"প্রয়োজনে বেলারুশে হস্তক্ষেপ করার জন্য পুলিশ রিজার্ভ ফোর্স গঠন করা হয়েছে বলে জানিয়েছেন রাশিয়ার প্রেসিডেন্ট ভ্লাদিমির পুতিন। তিনি বলেন তবে পরিস্থিতি এখনো সে রকম পর্যায়ে যায়নি।,রাশিয়ার রাষ্ট্রীয় সম্প্রচার মাধ্যমে কথা বলার সময় পুতিন বলেন, বেলারুশের প্রেসিডেন্ট আলেক্সান্ডার লুকাশেঙ্কো আমাকে পুলিশ রিজার্ভে রাখতে বলেছেন এবং আমি তা রেখেছি। বেলারুশকে সাহায্যের জন্য প্রস্তুত আমাদের বাহিনী।,তিনি আরো বলেন, তবে পরিস্থিতি নিয়ন্ত্রণের বাইরে চলে না যাওয়া পর্যন্ত তা করবো না বলেও আমরা একমত হয়েছি।,এদিকে গত ৯ আগস্ট বেলারুশে বিতর্কিত এক নির্বাচনে লুকাশেঙ্কো ক্ষমতায় থাকার জেরে ব্যাপক বিক্ষোভ চলছে। বিক্ষোভের সংবাদ প্রকাশের জেরে অন্তত ১৩ জন সাংবাদিক সেখানে আটক হয়েছেন।,যদিও বেলারুশের স্বরাষ্ট্র মন্ত্রণালয় বলছে, তাদের পরিচয় যাচাইয়ের জন্য নিয়ে যাওয়া হয়েছে। তবে বিবিসির সংবাদদাতা বলেছেন, এটা পরিষ্কার যে, বিক্ষোভের খবর প্রকাশ ও সম্প্রচারে বিঘ্ন ঘটানোর জন্যই এ কাজ করা হয়েছে।,সূত্র : বিবিসি",আন্তর্জাতিক সংবাদ,https://www.dailyinqilab.com/article/317719/,বেলারুশে হস্তক্ষেপের জন্য প্রস্তুত রুশ বাহিনী
"হলিউড অভিনেতা সিলভেস্টার স্ট্যালোন অভিনীত জনপ্রিয় ফিল্ম সিরিজ 'র‍্যাম্বো'। গেল কয়েকমাস ধরেই শোনা যাচ্ছিল, টাইগার শ্রফকে নিয়ে জনপ্রিয় এই ফ্রাঞ্চাইজির হিন্দি রিমেক নির্মাণ করবেন পরিচালক সিদ্ধার্থ আনন্দ। আর সিনেমাটি প্রযোজনা করবে যশরাজ ফিল্মস। এতদূর সবকিছু ঠিকই ছিলো।,তবে এবার জানা গেল, সিদ্ধার্থ আনন্দ নয়, টাইগার শ্রফকে নিয়ে 'র‍্যাম্বো' নির্মাণের দায়িত্ব পেলেন রোহিত ধাওয়ান। এমন খবর প্রকাশ করেছে ভারতীয় একাধিক গণমাধ্যমে।,এদিকে যজরাশের ব্যানারে নির্মিত 'ওয়্যার' বক্স অফিসে সাফল্য পাওয়ার সুবাদে সিদ্ধার্থ আনন্দ নতুন একটি সিনেমার চিত্রনাট্য লিখেছেন। যেখানে অভিনয় করবেন ,। ঠিক একই সময়ে, 'হিরোপান্থি ২' নিয়ে ব্যস্ত থাকবেন টাইগার শ্রফ।,এর আগে সিদ্ধার্থ আনন্দ জানিয়েছিলেন, 'র‍্যাম্বো'র হিন্দি রিমেক তৈরী করতে বেশ আগ্রহী তিনি। কিন্তু এখন এটি নির্মাণের দায়িত্ব রোহিত ধাওয়ানের হাতে তুলে দিয়েছেন। এরই মধ্যে রোহিত ও তার টিম সিনেমাটির চিত্রনাট্য নিয়ে কাজ শুরু করে দিয়েছে।,পরিস্থিতি স্বাভাবিক হলে কার্তিক আরিয়ানকে নিয়ে দক্ষিনী সিনেমা 'আলা বৈকুন্ঠপুরোমলো'র হিন্দি রিমেক তৈরী করবেন রোহিত ধাওয়ান। অন্যদিকে 'হিরোপান্থি ২'র কাজ আগে শেষ করবেন টাইগার শ্রফ। শোনা যাচ্ছে, তাদের দু'জনের ব্যস্ততা শেষ হলে তবেই 'র‍্যাম্বো' শুটিং ফ্লোরে গড়াবে।",বিনোদন প্রতিদিন,https://www.dailyinqilab.com/article/317720/,বদলে গেল টাইগারের সিনেমার পরিচালক
"একের পর এক প্রাকৃতিক বিপর্যয় নেমে আসছে যুক্তরাষ্ট্রে। যার কারণে ব্যাপক ক্ষতির মুখোমুখি হচ্ছে দেশটি। এবার যুক্তরাষ্ট্রের লুইজিয়ানা অঙ্গরাজ্যে আঘাত হেনেছে প্রলয়ংকরী হারিকেন লরার। এর প্রভাবে এখন পর্যন্ত ছয়জনের মৃত্যুর খবর পাওয়া গেছে বলে। তবে যে পরিমাণ ক্ষয়ক্ষতি হতে পারে বলে আশঙ্কা করা হচ্ছিল তেমনটা হয়নি বলে কর্তৃপক্ষের বরাত দিয়ে জানিয়েছে বার্তা সংস্থা এএফপি।,লুইজিয়ানার গভর্নর জন বেল এডওয়ার্ডস সংবাদ সম্মেলনে জানিয়েছেন, লরা ছিল স্মরণকালের ভয়াবহতম হারিকেন। তবে ক্ষয়ক্ষতি বিপর্যয়ের মাত্রায় পৌঁছায়নি।,“এই জন্য আমরা অনেক বেশি স্বস্তি বোধ করছি। গত রাতে আমাদের যে পূর্বাভাস দেওয়া হয়েছিল তাতে এটা পরিষ্কার যে, এই ঘূর্ণিঝড়ের মুখে আমরা টিকে থাকতে পারতাম না। আমাদের চরম বিপর্যয় সহ্য করতে হতো।”,এডওয়ার্ডস জানালেন, এই হারিকেনের প্রভাবে একেবারে ক্ষতি হয়নি এমনটা নয়। সবচেয়ে ক্ষতিগ্রস্ত হয়েছে লুইজিয়ানার দক্ষিণাঞ্চলের বাসিন্দারা।",আন্তর্জাতিক সংবাদ,https://www.dailyinqilab.com/article/317721/,লরার তাণ্ডবে লণ্ডভণ্ড লুইজিয়ানা : ৬ জনের মৃত্যু
"দেশের ১৯ অঞ্চলে ঝড়-বৃষ্টির সম্ভাবনা রয়েছে। এসব অঞ্চলের নদীবন্দরকে ১ নম্বর সতর্ক সংকেত দেখাতে বলা হয়েছে। শুক্রবার (২৮ আগস্ট) ভোর ৫টা থেকে দুপুর ১টা পর্যন্ত দেশের অভ্যন্তরীণ নদীবন্দরের পূর্বাভাসে এসব তথ্য জানিয়েছে আবহাওয়া অধিদফতর।,পূর্বাভাসে বলা হয়েছে, রংপুর, রাজশাহী, পাবনা, বগুড়া, টাঙ্গাইল, ময়মনসিংহ, ঢাকা, ফরিদপুর, মাদারীপুর, যশোর, কুষ্টিয়া, খুলনা, বরিশাল, পটুয়াখালী, নোয়াখালী, কুমিল্লা, চট্টগ্রাম, কক্সবাজার ও সিলেট অঞ্চলের উপর দিয়ে দক্ষিণ/দক্ষিণ-পূর্ব দিক থেকে ঘণ্টায় ৪৫-৬০ কিলোমিটার বেগে বৃষ্টি/বজ্রবৃষ্টিসহ অস্থায়ীভাবে দমকা/ঝড়ো হাওয়া বয়ে যেতে পারে। এসব এলাকার নদীবন্দরকে ১ নম্বর সর্তকতা সংকেত দেখাতে বলা হয়েছে।,গত ২৪ ঘণ্টায় ঢাকায় ১১ মিলিমিটার বৃষ্টিপাত হয়েছে। শুক্রবার সকাল ৭টা থেকে দুপুর ১টা পর্যন্ত ঢাকা ও পার্শ্ববর্তী এলাকার পূর্বাভাসে বলা হয়েছে, আকাশ আংশিক মেঘলা থেকে অস্থায়ীভাবে মেঘলা থাকতে পারে। হালকা বৃষ্টি/বজ্রসহ বৃষ্টি হতে পারে। দক্ষিণ-পূর্ব/দক্ষিণ দিক থেকে ঘণ্টায় ৮-১৫ কিলোমিটার বেগে বাতাস প্রবাহিত হতে পারে। দিনের তাপমাত্রা প্রায় অপরিবর্তীত থাকতে পারে।",জাতীয় সংবাদ,https://www.dailyinqilab.com/article/317722/,দেশের ১৯ অঞ্চলে ঝড়-বৃষ্টির সম্ভাবনা
"কুড়িগ্রামে দীর্ঘ বন্যায় কাঁচা-পাকা সড়ক, বাঁধ ও ব্রীজ-কালভার্ট বিধ্বস্ত হওয়ায় ভেঙ্গে পড়েছে গ্রামীণ যোগাযোগ ব্যবস্থা। এ অবস্থায় বন্যা পরবর্তী সময়ে যাতায়াতের চরম দুর্ভোগে পড়েছেন চরাঞ্চলসহ বন্যা দুর্গত এলাকার প্রায় ৫ লক্ষাধিক মানুষ। ব্যহত হয়ে পড়েছে তাদের এসব এলাকার মানুষের স্বাভাবিক জীবন-যাত্রা। ,এবারের দেড় মাসের দীর্ঘ বন্যায় প্লাবিত হয়ে পড়ে কড়িগ্রামের ৯ উপজেলার ৫৬ ইউনিয়নের অধিকাংশ এলাকা। এতে করে সরকারী হিসেবেই সম্পুর্ণ ও আংশিকভাবে ক্ষতিগ্রস্ত হয়ে পড়েছে ১৯১ কিলোমিটার পাকা সড়ক। ক্ষতিগ্রস্ত হয়ে পড়েছে ৬৩টি ব্রীজ, ১৮১ টি কালভার্ট, ১১৪৫ কিলোমিটার কাঁচা সড়ক ও ১৩৭ কিলোমিটার বন্যা নিয়ন্ত্রণ বাঁধ।,কুড়িগ্রাম জেলা প্রশাসন ৯ উপজেলায় সবগুলো বিভাগের সমন্বয়ে কাঁচা-পাকা সড়ক, বাঁধ ও ব্রীজ-কালভার্টের ক্ষতি নিরুপন করে এগুলো নতুন করে তৈরি, মেরামত ও সংস্কারের জন্য তালিকা ও ব্যয়ের পরিমাণ নির্ধারণ করে ত্রাণ মন্ত্রণালয়ে পাঠানো হয়েছে বলে জানিয়েছেন কুড়িগ্রামের জেলা প্রশাসক মোহাম্মদ রেজাউল করিম।,জেলা প্রশাসনের দেয়া তথ্যমতে জেলায় সম্পুর্ণ রুপে ক্ষতিগ্রস্থ হয়ে পড়েছে ৮দশমিক৮০ কিলোমিটার পাকা সড়ক, ৪০১ কিলোমিটার কাঁচা সড়ক, ২১ কিলোমিটার নদ-নদীর তীর রক্ষা বাঁধ, ৬টি ব্রীজ ও ১০টি কালভার্ট। আংশিক ক্ষতিগ্রস্ত হয়ে পড়েছে ১৮৩ কিলোমিটার পাকা সড়ক, ৭৪৪ কিলোমিটার কাঁচা সড়ক, ১১৬ কিলোমিটার নদ-নদীর তীর রক্ষা বাঁধ, ৫৭টি ব্রীজ ও ১৭১টি কালভার্ট।,নতুন করে এসব সড়ক, বাঁধ ও ব্রীজ-কালভার্ট তৈরি ও সংস্কারে ব্যয় ধরা হয়েছে, সম্পুর্ণ ক্ষতিগ্রস্থ পাকা সড়কে কিলোমিটার প্রতি ৫০ লাখ টাকা, আংশিক ক্ষতিগ্রস্ত পাকা সড়কে কিলোমিটার প্রতি ১০ লাখ টাকা, সম্পুর্ণ ক্ষতিগ্রস্ত কাঁচা সড়কে কিলোমিটার প্রতি ৩ লাখ টাকা, আংশিক ক্ষতিগ্রস্ত কাঁচা সড়কে ১ লাখ টাকা। এছাড়াও সম্পুর্ণ ক্ষতিগ্রস্ত ব্রীজে ৩৫ লাখ টাকা, আংশিক ক্ষতিগ্রস্ত ব্রীজে ৫ লাখ টাকা, সম্পুর্ণ ক্ষতিগ্রস্ত কালভার্টে ৩ লাখ টাকা, আংশিক ক্ষতিগ্রস্ত কালভার্টে ২ লাখ টাকা এবং সম্পুর্ণ ক্ষতিগ্রস্ত বাঁধ নির্মাণে ১০ লাখ টাকা ও আংশিক ক্ষতিগ্রস্ত বাঁধ নির্মাণে ৫ লাখ টাকা। এতে যোগাযোগ ব্যবস্থায় মোট ব্যায়ের পরিমাণ প্রায় ৬২ কোটি ৫৪ লাখ টাকা।,এই তালিকা অনুমোদন দিয়ে অর্থ ছাড় সাপেক্ষে জেলার সংশ্লিষ্ট বিভাগের মাধ্যমে কাজ শুরু করা হবে বলে জানিয়েছেন জেলা প্রশাসক।,এদিকে বন্যার সময় চরম দুর্ভোগে দিন পাড় করা জেলার প্রায় সাড়ে ৪ শতাধিক চরাঞ্চলসহ নি¤œাঞ্চলের প্রায় ৫ লক্ষাধিক মানুষ বন্যা পরবর্তী সময়েও ক্ষতিগ্রস্ত রাস্তা-ঘাটে চরম দুর্ভোগ নিয়ে জীবন-জীবিকার চাহিদা মেটাচ্ছেন। ক্ষতিগ্রস্ত এলাকার সড়কে কোন যান-বাহন চলাচল করতে না পারায় পায়ে হেঁটে হাট-বাজার, অফিস-আদালতসহ প্রয়োজনীয় চিকিৎসা সেবা নিতে উপজেলা বা জেলা শহরের হাসপাতালে আসতে হচ্ছে তাদের। এ অবস্থায় কোন পণ্য সামগ্রী বা প্রয়োজনীয় মালপত্র পরিবহন করতে পড়তে হচ্ছে চরম ভোগান্তিতে। এ অবস্থায় স্থানীয় মানুষজন সামান্য ক্ষতিগ্রস্ত রাস্তাগুলো চলাচলের জন্য নিজেরাই বাঁশের সাঁকো বানিয়ে চলাচলের চেষ্টা করছে। ,কুড়িগ্রাম সদর উপজেলার যাত্রাপুর ইউনিয়নের গারুহারা গ্রামের আবুল হোসেন জানান, রাস্তা ভেঙ্গে যাওয়ায় খুব কষ্ট করে পায়ে হেটে হাট-বাজারে যেতে হচ্ছে। এ অবস্থায় কোন কিছু বাজারে নিয়ে যেতেও কষ্ট আবার আনতেও কষ্ট। মাথায় করে বহন করে আনা নেয়া করতে হচ্ছে।,যাত্রাপুর ইউনিয়নের চেয়ারম্যান মো: আইয়ুব আলী সরকার জানান, গত বন্যায় আমার পুরো ইউনিয়নটিই বন্যা কবলিত হয়ে পড়েছিল। এতে করে কোন রাস্তা-ঘাটের অবস্থাই এখন ভালো নেই। জরুরী প্রয়োজনে মানুষজন রোগী নিয়ে দ্রুত হাসপাতালেও যেতে পারছেন না। আমি চাই দ্রুত এসব মেরামতে করে মানুষের দুর্ভোগ কমানো উচিৎ।,কুড়িগ্রাম স্থানীয় সরকার প্রকৌশল বিভাগ (এলজিইডি) এর নির্বাহী প্রকৌশলী সৈয়দ আব্দুল আজিজ জানান, বন্যায় কুড়িগ্রাম জেলায় শুধু এলজিইডি’র ১২৮ কিলোমিটার পাকা সড়ক আংশিক ক্ষতিগ্রস্ত হয়ে পড়েছে। এছাড়াও ৩১টি ব্রীজ ক্ষতিগ্রস্ত হয়ে পড়েছে যেগুলো রিপ্লেসমেন্ট করতে হবে। আমরা তালিকা করে চীফ ইঞ্জিনিয়ারের কাছে পাঠিয়েছি পাশাপাশি জেলা প্রশাসকের কাছেও পাঠানো হয়েছে। বরাদ্দ পেলে দ্রুত কাজ করা হবে। ,কুড়িগ্রামের জেলা প্রশাসক মোহাম্মদ রেজাউল করিম জানান, জেলার সবগুলো বিভাগের সমন্বয়ে বন্যায় ক্ষয়ক্ষতির পরিমাণ নির্ধারন করে দুর্যোগ ব্যবস্থাপনা ও ত্রাণ মন্ত্রণালয়ে পাঠানো হয়েছে। এবারের বন্যায় কুড়িগ্রাম জেলায় ক্ষতির পরিমাণ প্রায় ৪শ ১৮ কোটি টাকা। বরাদ্দ পেলে সংশ্লিষ্ট বিভাগের মাধ্যমে বন্যা কবলিত এলাকাগুলোতে দ্রুত যোগাযোগ ব্যবস্থার উন্নয়নে কাজ করা হবে।",সারা বাংলার খবর,https://www.dailyinqilab.com/article/317723/,কুড়িগ্রামে বন্যায় বিধ্বস্ত চর ও নিম্নাঞ্চলের যোগাযোগ ব্যবস্থা
"ভারতে প্রতিদিন ,ভাইরাসের সংক্রমণ নতুন রেকর্ড হচ্ছে। এতোদিন গড়ে আক্রান্তে সংখ্যা ৬০ এর কোটায় থাকলেও গত ২৪ ঘণ্টায় তা ৭৫ কোটায় গিয়ে ঠেকেছে। এদিন ৭৮ হাজার মানুষ এই ভাইরাসের আক্রান্ত হয়েছেন। যা ভারতে একদিনে রেকর্ড।,ভাইরাসের (কভিড-১৯) হটস্পট ভারতে একদিনে রেকর্ড প্রায় ৭৮ হাজার , রোগী শনাক্ত হয়েছে। একই সময়ে মারা গেছে এক হাজারের বেশি।,ওয়ার্ল্ডো মিটারের শুক্রবার সকালের তথ্য অনুযায়ী, গত ২৪ ঘণ্টায় বিশ্বের দ্বিতীয় জনবহুল দেশটিতে , শনাক্ত হয়েছে ৭৭ হাজার ৮২৬ জনের। একই সময়ে দক্ষিণ এশিয়ার দেশটিতে মারা গেছেন আরও ১ হাজার ৬৫ জন।,ভারতে মোট শনাক্ত ৩৩ লাখ সাড়ে ৮৪ হাজার ছাড়িয়ে গেছে। মারা গেছেন প্রায় ৬১ হাজার ৭০০ জন।,এই সময় জানায়, আগস্টে এখন পর্যন্ত ভারতে , আক্রান্ত হয়েছেন ১৬ লাখ ৮৬ হাজার জনের বেশি। এই মাসে এখন পর্যন্ত মৃতের সংখ্যা ২৫ ছাড়িয়েছে। জুলাইতে এ সংখ্যা ছিল ১৯ হাজার ১২২ জন।,গত ৪ আগস্ট থেকে বিশ্বে ,র দৈনিক সংক্রমণে শীর্ষে রয়েছে মোট শনাক্তে তৃতীয় স্থানে থাকা ভারত। এদিকে মোট মৃতের সংখ্যায়ও মেক্সিকোকে টপকে দু-একদিনের মধ্যে তৃতীয় স্থানে উঠে আসবে ভারত। দু’দেশের মৃতের সংখ্যার ব্যবধান এক হাজারের কম।,এছাড়া ,র বৈশ্বিক সংক্রমণ ২ কোটি ৪৬ লাখ ২৫ হাজার ছাড়িয়েছে। এখন পর্যন্ত মারা গেছেন ৮ লাখ সাড়ে ৩৫ হাজারের বেশি।",আন্তর্জাতিক সংবাদ,https://www.dailyinqilab.com/article/317724/,করোনায় একদিনে ভারতে মৃত্যু-আক্রান্তের রেকর্ড
"ভাইরাস থেকে যারা সুস্থ্য হয়ে বাড়ি ফিরছেন তারা নানা ধরণের রোগে ভুগছেন। এমনকি তারা শারীরিকভাবে মারাত্মক দুর্বল হয়েও পড়েছেন। কারণ হিসেবে জানান ,ভাইরাস শরীরের মারাত্মক ক্ষতি করে।,সংক্রমণ মৃদু, মাঝারি বা জটিল, যে ধরনেরই হোক না কেন , ভাইরাসের আক্রমণে শরীরের প্রতিটি অঙ্গ নীরবে ক্ষতিগ্রস্ত হতে পারে। এমনকি , সংক্রমণের ভেতর লুকিয়ে আছে ভবিষ্যতে বড় ধরনের হৃদরোগের সম্ভাবনা। কারণ ভাইরাসটির আক্রমণে হৃৎপি-ও যথেষ্ট ক্ষতিগ্রস্ত হয়।,গত বুধবার এক গবেষণা রিপোর্টে এমনটিই জানিয়েছে ভারতের অল ইন্ডিয়া ইনস্টিটিউট অব মেডিক্যাল সায়েন্স (এইমস)। প্রতিষ্ঠানটির চিকিৎসক রণদীপ গুলেরিয়া, ডা. এমভি পদ্মা শ্রীবাস্তব, ডা. অম্বুজ রায়, ডা. নীরজ নিশ্চল এ গবেষণা করেন। ভারতীয় নীতি আয়োগের উদ্যোগে দেশটির ন্যাশনাল ক্লিনিক্যাল গ্রান্ড রাউন্ডে এ বিষয় নিয়ে বুধবার পুঙ্খানুপুঙ্খ আলোচনাও চলে।,ড. গুলেরিয়া বলেন, ‘, নিজের চরিত্র বদলাচ্ছে। প্রতিদিনই কিছু না কিছু নতুন উপসর্গ ধরা পড়ছে। একেক রোগীর একেক রকম উপসর্গ চোখে পড়ছে। প্রথমে ভাইরাল নিউমোনিয়া ভাবা হয়েছিল একে। পরে তা বিরাট আকার ধারণ করে। তাই এখনো , নিয়ে গবেষণা শেষ হয়নি। শুধু ফুসফুস নয়, শরীরের অনেক অংশেই প্রভাব ফেলছে , এবং তা দীর্ঘস্থায়ীও হতে পারে।",আন্তর্জাতিক সংবাদ,https://www.dailyinqilab.com/article/317725/,শরীরের প্রতিটি অঙ্গের মারাত্মক ক্ষতি করে করোনা
" সংস্কার এবং পুনর্গঠনের প্রস্তাবকে স্বাগত জানিয়েছে হল প্রদর্শক সমিতির নেতৃবৃন্দ। প্রধানমন্ত্রীর এ উদ্যোগের ফলে এ খাতের সঙ্গে যুক্ত সবাই বেশ আনন্দিত। প্রধানমন্ত্রী উদ্যোগকে স্বাগত জানিয়ে কৃতজ্ঞতা প্রকাশ করে প্রদর্শক সমিতির যুগ্ম , শরফুদ্দিন এলাহী সম্রাট বলেছেন, প্রধানমন্ত্রী খাদের কিনারে থাকা চলচ্চিত্রকে নতুন করে প্রাণ দিলেন। এটা ছিলো আমাদের দীর্ঘদিনের দাবি। বহুদিন ধরেই আমাদের চলচ্চিত্র চরম মন্দাবস্থার মধ্য দিয়ে যাচ্ছে। ১৪শ’ ,ের জায়গায় এখন সংখ্যা দুই অংকের ঘরে নেমে এসেছে। আগে যেখানে ছবি হতো শতাধিক এখন সে সংখ্যা ৪০ এর ঘরে। ফলে , থাকবে কিনা এ নিয়ে শঙ্কা দেখা দেয়। চলচ্চিত্র প্রদর্শক সমিতির একজন নেতা হিসেবে আমারা প্রধানমন্ত্রীর উদ্যোগকে আন্তরিকভাবে স্বাগত জানাই। তিনি বলেন, প্রধানমন্ত্রীর গৃহীত প্রস্তাব দ্রুত বাস্তবায়ন হলে আশা করছি, , জন্মশত বার্ষিকী উপলক্ষ্যে নির্মিতব্য ছবিগুলো মহাসমারোহে দর্শক হলে গিয়ে উপভোগ করতে পারবে। সে সঙ্গে আমরাও একটি ঐতিহাসিক সময়ের অংশীদার হতে পারবো। এখন প্রয়োজন দ্রুততম সময়ের অন্তত ১৫ বছর মেয়াদী একটা সুনির্দিষ্ট কর্মপরিকল্পনা গ্রহণ করা। এতে সিনেমা শিল্পের বিকাশের পথ আরও টেকসই ও উন্নত হওয়ার সুযোগ তৈরি হতে পারে। সম্রাট বলেন, আশা করছি, প্রত্যাশিত ঋণ পেয়ে বন্ধ থাকা অনেক হলে আবারও দর্শক সমাগম হবে। হলগুলো সংস্কার ও আধুনিকায়নের ফলে পারিবারিক দর্শকও ফিরে আসবে। সরকারের এ উদ্যোগে মানুষের কর্মসংস্থানের পাশাপাশি সৃষ্টিশীল তরুণদের মানসিক বিকাশেও ভূমিকা রাখবে।",বিনোদন প্রতিদিন,https://www.dailyinqilab.com/article/317726/,প্রধানমন্ত্রী চলচ্চিত্রে আশার সঞ্চার করেছেন
"নাটক প্রচারের ক্ষেত্রে মাছরাঙা টেলিভিশন নতুন উদ্যোগ গ্রহণ করেছে। সেপ্টেম্বর মাস থেকে সপ্তাহে পাঁচ দিন একক নাটক এবং একদিন টেলিফিল্ম প্রচার করবে চ্যানেলটি। প্রতি শুক্রবার রাত ৯ টায় সাপ্তাহিক নাটক এবং শনিবার রাত ৮.৩০ মিনিটে টেলিফিল্ম প্রচার হবে। প্রতি রবি, সোম, মঙ্গল ও বুধবার রাত ১১ টায় একক নাটক প্রচার হবে। সবমিলিয়ে সপ্তাহে পাঁচটি একক নাটক এবং একটি টেলিফিল্ম দেখতে পাবেন দর্শকরা। ১ সেপ্টেম্বর থেকে শুরু হবে এই নতুন সূচী। এ দিন রাত ১১ টায় প্রচার হবে আপেল মাহমুদের রচনা ও মোহন আহমেদের পরিচালনায় নাটক ‘স্টোরি’। এতে অভিনয় করেছেন আফরান নিশো, মেহজাবিনসহ আরও অনেকে। নাটকের এই নতুন সূচী সম্পর্কে মাছরাঙা টেলিভিশনের অনুষ্ঠান বিভাগের ইনচার্জ এ এম আরিফুর রহমান বলেন, ‘পথচলার শুরু থেকেই মাছরাঙা টেলিভিশন নিয়মিতভাবে প্রতি সপ্তাহে একক নাটক এবং টেলিফিল্ম প্রচার করে আসছে। গল্পনির্ভর, রুচিশীল নাটক প্রচারের কারণে মাছরাঙা আলাদা দর্শকশ্রেণী তৈরি করতে সক্ষম হয়েছে। বর্তমানে দেশে নাটকের দর্শক বেড়েছে। খÐ নাটকের প্রতি দর্শকদের আগ্রহ বরাবরই বেশি। তাই আমরা খÐ নাটক আরও বেশি প্রচারে গুরুত্ব দিচ্ছি।’",বিনোদন প্রতিদিন,https://www.dailyinqilab.com/article/317727/,মাছরাঙা টেলিভিশনে সপ্তাহে ৫ নাটক ১ টেলিফিল্ম
