body,label,source,title
"ময়মনসিংহের হালুয়াঘাটে আব্দুল কাদির নামে এক বালু ব্যবসায়ীকে কুপিয়ে হত্যার অভিযোগ উঠেছে স্থানীয় ইউনিয়ন পরিষদ চেয়ারম্যান ইরাদ হোসেন সিদ্দিকীর বিরুদ্ধে। নিহত আব্দুল কাদির উপজেলার ১২ নম্বর স্বদেশী ইউনিয়নের গাজীপুরা গ্রামের আইয়ুব আলীর ছেলে। ইরাদ হোসেন সিদ্দিকী স্বদেশী ইউনিয়ন পরিষদের চেয়ারম্যান। ,বুধবার রাতে এ ঘটনায় নিহতের পুত্র ফরিদ বাদী হয়ে হত্যা মামলা দায়ের করেছে। ওই মামলায় ইউপি চেয়ারম্যান ইরাদ হোসেন সিদ্দিকীসহ ১৬ জনকে আসামী করা হয়েছে। এর আগে বুধবার বিকালে উপজেলার স্বদেশী ইউনিয়নে এ ঘটনা ঘটে।,খবরের সত্যতা নিশ্চিত করেছেন হালুয়াঘাট থানার ওসি মাহমুদুল হাসান। তিনি জানান, নদী থেকে বালু তুলা নিয়ে বাকবিতণ্ডার এক পর্যায়ে চেয়ারম্যানের লোকজন কুপিয়ে আব্দুল কাদিরকে হত্যা করে। এ ঘটনায় মামলা দায়েরে হয়েছে। ইতিমধ্যে ৩ আসামীকে গ্রেফতার করা হয়েছে।,স্থানীয়দের বরাত দিয়ে পুলিশ জানায়, বিকালে উপজেলার কংশ নদী বালু তুলা নিয়ে আব্দুল কাদিরের সাথে বাকবিতণ্ডা হয় চেয়ারম্যান ইরাদের লোকজনের সাথে। বাকবিতণ্ডা এক পর্যায়ে চেয়ারম্যানের লোকজন হামলা করে কাদিরদের ওপর। এ সময় কুপিয়ে আবদুল কাদির মন্ডলকে কুপিয়ে ঘটনাস্থলেই হত্যা করে। ওই সময় আবদুল কাদির পক্ষের আরো অন্তত ৩ জন আহত হন। তাদের স্থানীয়রা উদ্ধার করে হাসপাতালে পাঠায়। এ ঘটনার পর থেকেই ঘা ঢাকা দিয়েছেন ইউনিয়ন পরিষদ চেয়ারম্যান ইরাদ হোসেন সিদ্দিকী।",সারা বাংলার খবর,https://www.dailyinqilab.com/article/325581/,হালুয়াঘাটে বালু ব্যবসায়ীকে কুপিয়ে হত্যা
"দেশের বৃহৎ সরকারি ব্যাংক সোনালী ব্যাংকের সঙ্গে একটি চুক্তি অনুমোদন করেছে পুঁজিবাজারে তালিকাভুক্ত জেনেক্স ইনফোসিসের পরিচালনা পরিষদ। সারা দেশে অনলাইন টিউশন ফি প্রদান পদ্ধতি বাস্তবায়নের জন্য করা চুক্তির ফলে জেনেক্স ইনফোসিসের প্রতি বছর ৩ থেকে ৫ কোটি টাকা মুনাফা হবে।,জেনেক্স ইনফোসিস কোম্পানির কর্তৃপক্ষের দেয়া তথ্যের ভিত্তিতে বৃহস্পতিবার (১ অক্টোবর) ঢাকা স্টক এক্সচেঞ্জ (ডিএসই) থেকে বিনিয়োগকারীদের এ তথ্য জানানো হয়েছে।,কোম্পানিটির কর্তৃপক্ষ জানিয়েছে, সোনালী ব্যাংকের মাধ্যমে পরিচালিত বিদ্যালয়ের টিউশন ফি পরিষেবা পরিচালনার জন্য অনলাইন পেমেন্ট প্ল্যাটফর্ম চালু করার জন্য এটি একটি কৌশলগত ব্যবসায় চুক্তি।,এটি বাস্তবায়নের ফলে অভিভাবক ও শিক্ষার্থীদের জন্য একটি সুবিধা তৈরি করবে এবং তাদের দেশব্যাপী ডিজিটাল অন্তর্ভুক্তির আওতায় আনবে। ৬৪টির এবং ৪০টির দাম অপরিবর্তিত রয়েছে।",ব্যবসা বাণিজ্য,https://www.dailyinqilab.com/article/325582/,"সোনালী ব্যাংক-জেনেক্স ইনফোসিসের চুক্তি, বাড়বে মুনাফা"
"সারা দেশে ভিটামিন ‘এ’ প্লাস ক্যাম্পেইন আগামী ৪ থেকে ১৭ অক্টোবর পর্যন্ত উদযাপিত হবে। দেশব্যাপী ছয় মাস থেকে ৫৯ মাস বয়সের সব শিশুকেই ভিটামিন এ ক্যাপসুল খাওয়ানো হবে।,বৃহস্পতিবার (১ অক্টোবর) স্বাস্থ্য মন্ত্রণালয়ে অনুষ্ঠিত এক সংবাদ সম্মেলনে ভিটামিন ‘এ’ ক্যাম্পেইনের সার্বিক বিষয় তুলে ধরেন স্বাস্থ্যমন্ত্রী ,। এ সময় স্বাস্থ্য সেবা বিভাগের স্বাস্থ্য সচিব মো. আবদুল মান্নান, স্বাস্থ্য শিক্ষা বিভাগের সচিব আলী নূর বক্তব্য রাখেন।,স্বাস্থ্যমন্ত্রী জানান, এই ক্যাম্পেইনে দুই কোটি ২০ লাখ শিশুকে ভিটামিন ‘এ’ প্লাস খাওয়ানোর লক্ষ্যমাত্রা রয়েছে। এরমধ্যে ছয় থেকে ১১ মাস বয়সী শিশুর সংখ্যা প্রায় ২৭ লাখ এবং ১২ থেকে ৫৯ মাস বয়সী শিশুর সংখ্যা এক কোটি ৯৩ লাখ। ভিটামিন ‘এ’ ক্যাপসুল খাওয়ানোর জন্য এক লাখ ২০ হাজার কেন্দ্রে প্রায় দুই লাখ ৪০ হাজার স্বাস্থ্যসেবী এবং প্রায় ৪০ হাজার স্বাস্থ্যকর্মী প্রস্তুত রয়েছে।,দেশবাসীর প্রতি আহŸান জানিয়ে স্বাস্থ্যমন্ত্রী , বলেন, কোভিড-১৯ প্রেক্ষাপটে অভিভাবকরা অবশ্যই স্বাস্থ্যবিধি মেনে শিশুদের ভিটামিন ‘এ’ ক্যাপসুল খাওয়ানোর জন্য কেন্দ্রে নিয়ে আসবেন। সামাজিক দূরত্ব বজায় রেখে স্বাস্থ্যবিধি মেনে এই ক্যাম্পেইন উদযাপন করা হবে। আশা করি, কোনো শিশু টিকা থেকে বাদ পড়বে না। বাদ পড়লেও তাদের পরে খাওয়ানো হবে। তবে কোনো শিশু অসুস্থ থাকলে ক্যাপসুল খাওয়ানো যাবে না। শিশু সুস্থ হলে ক্যাপসুল খাওয়ানো হবে।,গতবারের ক্যাপসুলে সমস্যা দেখা দিয়েছিল উল্লেখ করে স্বাস্থ্যমন্ত্রী বলেন, তবে তা আর ব্যবহার করা হয়নি। এ কারণে গতবার এ ক্যাম্পেইন স্থগিত করা হয়েছিল। তখন একটি তদন্ত কমিমিটি করা হয়েছিল এবং সে বিষয়ে ব্যবস্থা নেয়া হয়েছে। তবে এবারের ক্যাপসুলে কোনো সমস্যা নেই।",জাতীয় সংবাদ,https://www.dailyinqilab.com/article/325583/,এবারের ক্যাপসুলে কোনো সমস্যা নেই- স্বাস্থ্যমন্ত্রী
"ব্যবসায়ী বাবলুর মৃত্যু হয়েছে আট বছর আগে ২০১১ সালে। মৃত্যুর আট বছর পর তাকে শ্রম আইনের মামলায় আসামী করা হয়েছে। কলকারখানা ও প্রতিষ্ঠান প্ররিদর্শন অধিদপ্তর রাজশাহী বিভাগীয় শ্রম আদালতে মামলাটি করেছে। এনিয়ে আদালত পাড়ায় চাঞ্চল্যও সৃষ্টি হয়েছে। ,বিষয়টি আদালতের নজরে এলে সংশ্লিষ্ট কর্মকর্তাকে কারণ দর্শানোর নোটিশ দিয়েছেন। সম্প্রতি একই আদালতে আট বছরের এক শিশুকে আসামী করে কলকারখানা ও প্রতিষ্ঠান মামলা করে। মৃত বাবলু নামে রাজশাহী বিভাগীয় শ্রম আদালতে গতবছর দায়ের করা ফৌজদারি মামলা নম্বর- ২৩০/২০১৯। আসামী মৃত ব্যাক্তি এ বিষয়টি আদালতের নজরে আনা হলে শ্রম আদালতের চেয়ারম্যান সিনিয়র জেলা ও দায়রা জজ গোলক চন্দ্র বিশ্বাস মামলার অভিযোগকারী কলকারখানা ও প্রতিষ্টান পরিদর্শন অধিদপ্তরের রাজশাহী কার্যালয়ের শ্রম পরিদর্শক আজহারুল ইসলামকে কারন দর্শানোর নির্দেশ দেন।,মামলার আইনজীবী সাইফুর রহমান খান রানা জানান, মামলার আসামী নগরীর সাহেব বাজার জরিপট্টির স্মৃতি স্বরুপ বাস্ত্রালয়ের মালিক মো: বাবলু ২০১১ সালের ২ নভেম্বর মারা যান। কিন্তু মামলার অভিযোগকারী সাপ্তাহিক ছুটির দিনে দোকান খোলা রাখার অভিযোগ এনে বাবলুর বিরুদ্ধে যে মামলা দায়ের করেন তাতে দোকান খোলা রাখার তারিখ হিসাবে উল্লেখ রয়েছে ২০১৯ সালের ৫,১২, ও ১৯ জুলাই এবং ১১ অক্টোবর।,মামলা দায়েরের আট বছর আগে আসামী মৃত ব্যাক্তির কারনে মামলা চালিয়ে যাওয়ার কোন আইনগত প্রয়োজনীয়তা না থাকায় গত ২০ সেপ্টেম্বর আদালত আসামীকে অভিযোগের দায় থেকে অব্যাহতি এবং মামলা নথিজাতের আদেশ দেন।,উল্লেখ্য, সম্প্রতি শুক্রবার ছুটির দিন দোকান বন্ধ না রাখার অভিযোগ এনে রাজশাহী পবা উপজেলার পূর্ব পুঠিয়াপাড়া গ্রামের জনাব আলীর আট বছরের ছেলে জুবাইর আহমেদকে আমামী করে মামলা করেছে কারখানা ও প্রতিষ্টান পরিদর্শন অধিদপ্তর। মামলাটি বর্তমানে রাজশাহী শ্রম আদালতে বিচারাধীন রয়েছে। ,বিষয়টি নিয়ে জানতে চাইলে কলকারখানা ও প্রতিষ্টান পরিদর্শন অধিদপ্তরের রাজশাহীর উপ-মহা-পরিচালক মাহফুজুর রহমান ভুইয়া বলেন, আট বছরের শিশুকে আসামী করার ঘটনাটি দোকান মালিকের অবহেলার কারনে হয়েছে। কারন দোকানের সাইনবোর্ডে এই শিশুর নাম লেখা হয়েছিল। সেই নামেই নোটিশ পাঠিয়েছিলেন সংশ্লিষ্ট কর্মকর্তা। কিন্তু মালিক কোন জবাব না দেয়ার কারনেই ওই শিশু মামলার আসামী হয়ে যায়।",সারা বাংলার খবর,https://www.dailyinqilab.com/article/325584/,আট বছর আগে ব্যবসায়ী মৃত বাবলুর নামে শ্রম আইনে মামলা
"দেশে প্রাকৃতিক গ্যাস ও তেল উৎপাদনে পথিকৃত সিলেট গ্যাস ফিল্ড লিমিটেডের (এসজিএফএল) আওতাধীন হরিপুর গ্যাস ফিল্ডের ৯নং কূপে শুরু হয়েছে খনন কাজ। বৃহস্পতিবার (১ অক্টোবর) সকাল ৭টায় নতুন এই কূপের খনন কাজ শুরু হয়। কূপটি খনন করছে পেট্রোবাংলার কোম্পানি বাপেক্স।,দেশের চাহিদা পূরণে এই কূপ থেকে উত্তোলিত গ্যাস গুরুত্বপূর্ণ ভূমিকা রাখবে বলে আশাবাদ ব্যক্ত করেছেন এসজিএফএল কর্মকর্তারা। কূপের খননকাজ উদ্বোধনের সময় উপস্থিত ছিলেন এসজিএফএল’র ব্যবস্থাপনা পরিচালক প্রকৌশলী আলী ইকবাল মো. নূরুল্লাহ, বাপেক্স এর ব্যবস্থাপনা পরিচালক মোহাম্মদ আলী, জালালাবাদ গ্যাস ট্রান্সমিশন এন্ড ডিস্ট্রিবিউশন সিস্টেম লিমিটেডের ব্যবস্থাপনা পরিচালক প্রকৌশলী হারুনুর রশীদ মোল্লা, প্রকল্প পরিচালক প্রকৌশলী আব্দুল জলিল প্রামাণিক প্রমুখ।",সারা বাংলার খবর,https://www.dailyinqilab.com/article/325585/,সিলেট হরিপুর গ্যাস ফিন্ডের ৯নং কূপ খননে বাপেক্স
" ভাইরাসের সংক্রমণরোধে প্রতিদিন সন্ধ্যা ৬টা থেকে পরদিন সকাল ৬টা পর্যন্ত , ঘোষণা করা হয়েছে শাহজালাল বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় (শাবিপ্রবি)। উক্ত সময়ের পর বিশ্ববিদ্যালয়ের শিক্ষক-শিক্ষার্থী, কর্মকর্তা-কর্মচারী এবং কোন বহিরাগত প্রবেশ করতে পারবে না বিশ্ববিদ্যালয়ে।,বৃহস্পতিবার বিশ্ববিদ্যালয় রেজিস্ট্রার মো. ইশফাকুল হোসেন এ তথ্য জানিয়ে বলেন, , ভাইরাসের সংক্রমণরোধে আজ বৃহস্পতিবার (১ অক্টোবর) হতে প্রতিদিন সন্ধ্যা ৬টা হতে পরদিন সকাল ৬টা পর্যন্ত , ঘোষণা করা হয়েছে শাবিকে। এই সময়ে কেউ বিশ্ববিদ্যালয়ে প্রবেশ করতে পারবে না। এই সময়ে ,ভাইরাস শনাক্তের ল্যাব ছাড়া অন্য সব ল্যাব বন্ধ থাকবে। আর পরবর্তী নির্দেশনা না দেওয়া পর্যন্তকার্যকর থাকবে এ সিদ্ধান্ত।",সারা বাংলার খবর,https://www.dailyinqilab.com/article/325586/,শাবিতে করোনাভাইরাস সংক্রমণ রোধে লকডাউন শুরু
"দোষী সাব্যস্ত হলে জুলিয়ান অ্যাসাঞ্জ-এর ১৭৫ বছরের জেল হবে বলে সম্প্রতি যুক্তরাজ্যের লন্ডনের একটি আদালতের শুনানিতে উল্লেখ করা হয়। যুক্তরাষ্ট্রে নিজের প্রত্যাবর্তন ঠেকাতে দীর্ঘ আইনি লড়াই চালাচ্ছেন জুলিয়ান অ্যাসাঞ্জ। অ্যাসাঞ্জের বিরুদ্ধে মামলার শুনানি ,ভাইরাস মহামারির কারণে বিলম্বিত হয়েছে। তবে এ সপ্তাহে শেষ হতে পারে শুনানি। -এপি,মার্কিন যুক্তরাষ্ট্রের নিউইয়র্কের মেট্রোপলিটন কারেকশনাল সেন্টারের সাবেক তত্ত্বাবধায়ক মউরিন বেয়ার্ড বলেন, অ্যাসাঞ্জ দোষী হলে সম্ভবত কলোরাডোর ফ্লোরেন্সের ফেডারেল সুপারম্যাক্স কারাগারে পাঠানো হবে। তবে অ্যাসাঞ্জের আইনজীবীরা বলেন, অ্যাসাঞ্জের আত্মহত্যার প্রবণতাসহ বিভিন্ন ধরনের মানসিক অসুস্থতা রয়েছে। যুক্তরাষ্ট্রে কারাগারে প্রতিকূল পরিবেশে তাকে রাখলে এই অসুস্থতা আরও বাড়তে পারে। আইনজীবি নুইলি ড্রিক বলেন, মোস্তফা কামাল মোস্তফা ওরফে আবু হামজা নামে অভিযুক্ত এক ব্যক্তির কারাজীবনের উদাহরণ টেনে বেয়ার্ড আরও বলেন, অ্যাসাঞ্জকে এ রকম কারাগারে পাঠানো হলে সেখানেই তাঁর জীবনের ইতি ঘটার সম্ভবনা আছে। ৪৯ বছর বয়সী অ্যাসাঞ্জের বিরুদ্ধে মার্কিন সরকারি কৌঁসুলিরা গুপ্তচরবৃত্তির ১৭টি অভিযোগ ও এক দশক আগে কম্পিউটারের অপব্যবহার করে উইকিলিকসের মাধ্যমে অসংখ্য গোপন মার্কিন সামরিক নথি ফাঁস করার অভিযোগ এনেছিল।",আন্তর্জাতিক সংবাদ,https://www.dailyinqilab.com/article/325587/,দোষী সাব্যস্ত হলে জুলিয়ান অ্যাসাঞ্জের ১৭৫ বছরের জেল!
" পরবর্তী পৃথিবী আর কখনই ‘স্বাভাবিক’ অবস্থায় ফিরবে না বলে অভিমত দিয়েছেন বিশেষজ্ঞরা।তাদের মতে, আমরা যতো দ্রুত এই সত্য মেনে নেবো, আমাদের জন্য তা হবে ততোটাই কল্যাণকর। বিশ্লেষকদের মতে, চলতি বছরের জানুয়ারির আগের পৃথিবী আর পরের পৃথিবীকে কখনই মেলানো যাবে না। সে জানুয়ারি চলে গেছে, তার ফিরে আসার কোনও সুযোগ নেই। আমরা ধীরে ধীরে বুঝতে পারছি, এ বছরের পরিবর্তনগুলো আসলে স্থায়ী। -সিএনএন,তাদের মতে, আমাদের মধ্যে যারা ভাগ্যবান, তারা বাড়ি থেকে কাজের সুযোগ পাচ্ছেন। আমরা এখন গ্রোসারি দোকানে কম যাই, কিন্তু প্রতিবারে বেশি ব্যয় করি। গণপরিবহনে মাস্ক পরা পোষাক পরার মতোই গুরুত্বপূর্ণ হয়ে গেছে। হাত মেলানো হতে যাচ্ছে বিব্রতকর একটা বিষয়। আমাদের রোজকার যোগাযোগগুলোর নাম এখন ভিডিও কনফারেন্স। এই অতিমহামারীর খুব গুরুত্বপূর্ণ স্লোগান, ৫ বছরের পরিবর্তন ৬ মাসে। আমরা এখন এমন এক সময় পার করছি, নিজেরা চাকরি হারাচ্ছি, আত্মীয় স্বজনের মৃত্যু দেখছি চোখের সামনে।,তবে, গত জানুয়ারির আগের পৃথিবী ফিরে না পাওয়াটা যে খারাপ কিছুই হবে, এমনটা জরুরী নয়। সামনে সামনে আসছে তার সঙ্গে মানিয়ে নেয়াই বুদ্ধিমানের কাজ হবে বলেও মনে করেন বিশেষজ্ঞরা। তাদের মতে, সবচেয়ে বড় দায়িত্ব এখন রাজনীতিবীদদের। তারা মানুষকে প্রভাবিত করতে পারেন। এখন মানুষকে সচেতন করতে হবে এই ক্ষমতা কাজে লাগিয়ে।",আন্তর্জাতিক সংবাদ,https://www.dailyinqilab.com/article/325588/,করোনা পরবর্তী পৃথিবী আর কখনই ‘স্বাভাবিক’ অবস্থায় ফিরবে না : বিশেষজ্ঞদের মত
"প্রবাসী কল্যাণ ও বৈদেশিক কর্মসংস্থান মন্ত্রী ইমরান আহমদ এমপি বলেছেন, বৈদেশিক কর্মসংস্থানে অনগ্রসর জেলা সমূহকে অগ্রাধিকার দেয়া হবে। এসব জেলা থেকে অধিক সংখ্যক কর্মী বিদেশে প্রেরণের লক্ষ্যে অগ্রাধিকার ভিত্তিতে রিক্রুটিং এজেন্সির লাইসেন্স দেয়া হবে। তিনি বলেন, বৈদেশিক কর্মসংস্থান সংক্রান্ত সেবা জনগণের দোরগোড়ায় পৌঁছে দেয়ার উদ্যোগ গ্রহণ করা হয়েছে। বিদেশ ফেরত কর্মীদের আর্থসামাজিক ভাবে পুনর্বাসনের জন্য সরকারের বিভিন্ন কর্মসূচির কথা উল্লেখ করে মন্ত্রী বলেন, , পরবর্তী পরিস্থিতিতে আন্তর্জাতিক শ্রমবাজারে কর্মী প্রেরণের লক্ষ্যে মন্ত্রণালয় থেকে প্রয়োজনীয় উদ্যোগ গ্রহণ করা হয়েছে। তিনি বৈদেশিক কর্মসংস্থানে দুষ্ট দালাল চক্রের দৌরাত্ম প্রতিরোধে সবাইকে সচেতন হওয়ার জন্য আহবান জানান।,নিরাপদ, নিয়মিত ও মান সম্পন্ন অভিবাসন নিশ্চিত করতে আজ সকালে জুম অনলাইনে বরিশাল বিভাগীয় কমিশনার-এর কার্যালয় আয়োজিত এক সেমিনারে প্রধান অতিথির বক্তব্যে প্রবাসী কল্যাণ ও বৈদেশিক কর্মসংস্থান মন্ত্রী ইমরান আহমদ এমপি এসব কথা বলেন। বরিশাল বিভাগীয় কমিশনার ড. অমিতাভ সরকারের সভাপতিত্বে সেমিনারে বিশেষ অতিথি হিসেবে বক্তব্য রাখেন ধীরেন্দ্র দেবনাথ শম্ভু এমপি, নুরুন্নবী চৌধুরী শাওন এমপি এবং প্রবাসী কল্যাণ ও বৈদেশিক কর্মসংস্থান মন্ত্রণালয়ের সচিব ড. আহমেদ মুনিরুছ সালেহীন। সেমিনারে প্রবাসী সচিব বলেন, শ্রম অভিবাসনে দক্ষতা একটি গুরুত্বপূর্ণ বিষয়। বিদেশগামী কর্মীদের দক্ষতা উন্নয়নে সরকার বিশেষ গুরুত্বারোপ করেছে। দক্ষ কর্মীর বৈদেশিক কর্মসংস্থান নিশ্চিত করতে প্রবাসী কল্যাণ ও বৈদেশিক কর্মসংস্থান মন্ত্রণালয় মুজিব বর্ষের স্লোগানে দক্ষতাকে প্রাধান্য দিয়েছে। সেমিনারে মন্ত্রণালয়ের অতিরিক্ত সচিব মো. শহীদুল আলম বৈদেশিক কর্মসংস্থানে দক্ষতা ও সচেতনতা নিয়ে একটি পাওয়ার পয়েন্ট প্রেজেস্টেশন প্রদান করেন।, ",জাতীয় সংবাদ,https://www.dailyinqilab.com/article/325589/,বৈদেশিক কর্মসংস্থান সংক্রান্ত সেবা জনগণের দোরগোড়ায় পৌঁছে দেয়া হবে প্রবাসী কল্যাণ মন্ত্রী ইমরান আহমদ
"সুশান্ত সিং রাজপুতের মৃত্যুর পর বেশ সরব হয়ে উঠেছে বলিউড। তার মৃত্যু তদন্ত থেকে উঠে আসে মাদক সেবনের বিষয়। এবার আসলো নতুন খবর। সম্প্রতি আলোচনায় এসেছে ‘বহিরাগত’ তত্ত্বটি। প্রয়াত অভিনেতা ইরফান খানও বহিরাগত ছিলেন বি-টাউনে।,ইরফান খানের স্ত্রী সুতপা শিকদার নিজের মতামতে বলিউডে বহিরাগত ও অভ্যন্তরীণ নিয়ে চলা বিতর্কে বহিরাগত’র উদাহরণ হিসেবে নিজ স্বামী ইরফানকেই তুলে ধরেছেন।,এ নিয়ে সামাজিক যোগাযোগ মাধ্যম ফেসবুকে বিশাল একটি স্ট্যাটাস দিয়েছেন। তাতে বি-টাউনের বিভিন্ন বিষয় তুলে ধরছেন তিনি। ইরফানকে সেই পোস্টে ‘মসীহা অফ আউটসাইডার’ বলে সম্বোধন করেছেন স্ত্রী সুতপা।,লিখেছেন, ‘যদি আপনি নিজের কাজের আধ্যাত্মিক অনুসন্ধান করেন তাহলে কখনোই পার্টিতে আমন্ত্রণ না জানালে এবং ছবির প্রিমিয়ারে কেউ না এলে দুঃখ পাবেন না। বহু বছর ধরে ফিল্ম ম্যাগাজিনের প্রথম পাতায় জায়গা পেত না ইরফান। তাই বলে সে কখনো কাউকে নিয়ে খারাপ কথা বলে, গল্প করে সময় নষ্ট করেনি। অবসাদেও ভোগেনি সে। কেননা, সে তার শিল্পকে উপভোগ করতে জানতো। আবার অনেক সময় সে নিজেই ফিল্ম ম্যাগাজিনের কভার পাতায় অংশ নেয়া থেকে বিরত থেকেছে।’,তিনি আরও লিখেছেন, ‘বলিউডে তথাকথিত অভ্যন্তরীণরা হলি পার্টিতে ডাকেনি ওকে, তবে এটাও ঠিক যে কেউ কোনো দিন কোনো শোতে ওকে নিয়ে হাসি ঠাট্টা করার সাহসও দেখায়নি।’ তার কথায়, কারোর সম্পত্তি নয় বলিউড, যতক্ষণ না আপনি তা কারও সম্পত্তি ভাবছেন। ইরফান হলিউডের ছবিতে কাজ করেছেন। সে বিষয়ে কিন্তু কিছুই করে দেখায়নি বলিউড। অর্থাৎ, ইরফান কোনোদিন বলিউডের পার্টিতে যাওয়ার প্রয়োজন মনে করেনি। একদিকে বলিউডের পার্টিকে বিষাক্ত বলছেন আবার সেখানে না ডাকলে অসন্তুষ্ট হচ্ছেন। বিষয়টা বেশ অদ্ভুত!",বিনোদন প্রতিদিন,https://www.dailyinqilab.com/article/325590/,বলিউডের পার্টি নিয়ে কখনো হতাশ ছিল না ইরফান খান
