body,label,source,title
"ফরিদপুরে মাদ্রাসার শিক্ষক কর্তৃক শিক্ষার্থীর বলৎকারের অভিযোগ পাওয়া গেছে। ঘটনাটি ঘটেছে ফরিদপুর শহরতলী গেড়দা বাইতুস ছওয়াব হেফজুল কুরআন মাদ্রাসায়। এ ব্যাপারে ফরিদপুর কোতয়ালী থানায় একটি মামলা হয়েছে। শিক্ষার্থীটি এখন ফরিদপুর মেডিকেল কলেজ হাসপাতালে ভর্তি রয়েছে। তার পিতার নাম শাহজাহান শেখ বাড়ি জেলার আলিয়াবাদ গ্রামে।,অভিযোগের ভিত্তিতে জানাযায়, গেড়দা বাইতুস ছওয়াব হেফজুল কুরআন মাদ্রাসার হেফস বিভাগের ছাত্র সাইম জাহান (১৩) মাদ্রাসার শিক্ষক নাছিম মুন্সী গত ৩ নভেম্বের গভীর রাতে তার অফিস রুমে ডেকে নিয়ে ভয়ভীতি দেখিয়ে বলৎকার করে। পরে সাইদ তার পিতাকে জানালে সাইদের পিতা তাকে কোতয়ালী থানায় নিয়ে একটি অভিযোগ দায়ের করে। বর্তমানে তাকে ফরিদপুর মেডিকেল কলেজে ভর্তি করা হয়েছে।,এ ব্যাপারে মামলা তদন্তকারী কর্মকর্তা সাক্ষাতকার না দিলেও মোবাইলে জানান, বিষয়টি আমি গুরুত্বের সাথে দেখছি। বলৎকারের বিষয় আমি এখনি মন্তব্য করবো না। হাসপাতালের রিপোর্ট আসার পর সে মোতাবেক ব্যবস্থা নেওয়া হবে তবে অভিযুক্ত শিক্ষক নাছিম মুন্সিকে আটক করতে সক্ষম হয়েছি।",সারা বাংলার খবর,https://www.dailyinqilab.com/article/334357/,ফরিদপুর মাদ্রাসা শিক্ষক কর্তৃক শিক্ষার্থীর বলাৎকারের অভিযোগ
"ফ্রান্সে মহানবী হজরত মুহাম্মদ (সঃ) এর অবমাননা ও ব্যঙ্গচিত্র প্রদর্শনের প্রতিবাদে শুক্রবার জু’মার নামাজের পর স্থানীয় ইমাম-ওলামা, দরবার শরীফ ভক্ত আশেকান ও তৌহিদি জনতার উদ্যোগে নগরীর রেলগেট শহীদ কামারুজ্জামান চত্তরে প্রধান সড়কে সমাবেশ ও মানববন্ধন করেছেন স্থানীয় মুসল্লীগণ। ,সমাবেশে ফ্রান্সের উৎপাদিত পণ্য ব্যবহার না করা ও বর্জনের আহবান জানিয়ে বক্তব্য রাখেন, হযরত মাওলানা মুফতি মো. মইনুল ইসলাম, হযরত হাফেজ মাওলানা মুহাম্মাদ আব্দুল্লাহ, শাহ ওয়াকার আহমেদ, শাহাদাত হোসেন, মাওলানা নূহ, মাওলানা রুহুল আমিন প্রমুখ।,এ সমাবেশ ও মানববন্ধনে অংশ নেন নগরীর পঞ্চবটি খাজা ইসমাইল শাহ চিশতি দরবার শরীফ, টিকাপাড়া হযরত খাজা কাশেম চিশতি নিজমী দরবার শরীফ, ভদ্রা শাহ ওলী আহমদ (রহঃ) মাজার শরীফ, ঘোড়ামারা শাহ কলন্দর দরবার শরীফ, হযরত মাতশাহ ও হযরত বোরহান উদ্দিন শাহ (রহঃ) দরবার শরীফ. দাশমারি পূর্বপাড়া দারুল হাবীব খানকাহ শরীফ’র ভক্ত আশেকানবৃন্দ।",সারা বাংলার খবর,https://www.dailyinqilab.com/article/334358/,ফ্রান্সে মহানবী (স:) এর ব্যঙ্গচিত্র প্রদর্শনের প্রতিবাদে রাজশাহীতে বিক্ষোভ সমাবেশ
"ভাইরাস থেকে সুস্থ হয়েছেন আওয়ামী লীগের সভাপতিমণ্ডলীর সদস্য ও সাবেক মন্ত্রী ইঞ্জিনিয়ার মোশাররফ হোসেন।,গতকাল বৃহস্পতিবার চতুর্থবারের মতো তার নমুনা নেয় সিএমএইচ কর্তৃপক্ষ। আজ শুক্রবার সকালে রিপোর্ট আসে।,সাবেক মন্ত্রীর এপিএস মোহাম্মদ নুর খান স্বাক্ষরিত এক সংবাদ বিজ্ঞপ্তিতে এই তথ্য জানানো হয়েছে।,বিজ্ঞাপ্তিতে বলা হয়, রিপোর্ট নেগেটিভ আসায় তিনি আল্লাহর দরবারে শোকরিয়া আদায় করেন। তার সুস্থতা কামনায় দলমত নির্বিশেষে দেশে বিদেশে যারা দোয়া করেছেন, প্রার্থনা করেছেন নেতাকর্মীসহ তাদের সকলের জন্য তিনি দোয়া করছেন এবং কৃতজ্ঞতা প্রকাশ করেছেন। বিশেষ করে সম্মিলিত সামরিক হাসপাতালের চিকিৎসকদের নিবিড় পরিচর্যা ভোলার নয়।,চিকিৎসকদের পরামর্শ অনুযায়ী শিগগিরই হাসপাতাল থেকে ছুটি নিয়ে নির্দিষ্ট দিন কোয়ারেন্টিনে থাকবেন মোশাররফ হোসেন।,গত ৮ অক্টোবর ,ভাইরাসের নমুনা পরীক্ষায় চট্টগ্রাম-১ আসনের এই সংসদ সদস্যের , পজিটিভ রিপোর্ট আসে।",রাজনীতি,https://www.dailyinqilab.com/article/334359/,করোনামুক্ত হলেন সাবেক মন্ত্রী মোশাররফ হোসেন
"রংপুর মহা নগরীর একটি রেষ্ট হাউজের কক্ষ থেকে এক মহিলার লাশ উদ্ধার করেছে পুলিশ। এ ঘটনায় হোটেল ম্যানেজারসহ দুজনকে আটক করেছে পুলিশ।,পুলিশ জানিয়েছে, বৃহস্পতিবার রাত ৮ টা ৪৫ মিনিটে স্বামী স্ত্রীর পরিচয়ে এক দম্পতি নগরীর স্টেশন এলাকায় বসুন্ধরা রেষ্ট হাউজে আসে। তারা নিজেদের নাম সাইফুল ইসলাম ও তার স্ত্রীর নাম আরজিনা খাতুন(৩০) হিসেবে ঠিকানা দিনাজপুর জেলার বিরল উপজেলার ফারাক্কা বাঁধ এলাকায় বলে জানায়। রাত্রি যাপন শেষে সকালে সাইফুল ইসলাম রুমের বাইরে তালা লাগিয়ে ষ্টেশন এলাকায় খরচ নেবার কথা বলে বের হয়ে যায়। পরে সে আর ফিরে না আসায় দুপুরের দিকে হোটেল কতৃপক্ষ রুমের কড়া নাড়ানাড়ি এবং ডাকাডাকি করে কোন সাড়া শব্দ না পেয়ে পেছনের ভেন্টিলেটার দিয়ে ঐ নারীকে মৃত অবস্থায় বিছানায় পড়ে থাকতে দেখতে পায়। পরে হোটেল কতৃপক্ষ থানায় খবর দিলে পুলিশ এসে হোটেলের দরজার তালা ভেঙ্গে মহিলার লাশ উদ্ধার করে। হোটেল ম্যানেজারসহ দুজনকে আটক করে থানায় নিয়ে যায়। ,বিষয়টি নিয়ে সিআইডি ও পিবিআই পুলিশ ছায়া তদন্ত শুরু করেছেন। দুপুরে ঘটনা স্থলে আসেন মেট্রোপলিটান পুলিশের উপ পুলিশ কমিশনার (ক্রাইম) আবু মারুফ হোসেন ও অতিরিক্ত উপ পুলিশ কমিশনার শহিদুল্লা কাওছার তারা ঘটনা স্থল পরিদর্শন করে সাংবাদিকদের জানান, এ ঘটনায় হোটেল ম্যানেজার মোহাম্মদ আলী ও হোটেলের মালিক পক্ষের লোক শাহ আলমকে জিজ্ঞ্সাবাদের জন্য আটক করা হয়েছে। মুল আসামী সাইফুল ইসলামকে গ্রেফতার করতে অভিযান অব্যাহত আছে।",সারা বাংলার খবর,https://www.dailyinqilab.com/article/334360/,"রংপুরে হোটেলের কক্ষ থেকে মহিলার লাশ উদ্ধার, ম্যানেজারসহ দু’জন আটক"
"সময়ের সাথে ক্রমশই ফিকে হচ্ছে তার আরো চার বছর ক্ষমতায় থাকার স্বপ্ন। ফলে ক্রমশই ক্ষুব্ধ হয়ে উঠছেন মার্কিন প্রেসিডেন্ট ,। প্রতিদ্বন্দ্বী প্রার্থী জো বাইডেনের এগিয়ে যাওয়া দেখে দৃশ্যত হতাশ ট্রাম্প বৃহস্পতিবার বাংলাদেশ সময় মধ্য রাতে পরপর কয়েকটি টুইট করেন, যার দুটি টুইটার তাদের নীতিমালার কারণে মুছে দিয়েছে।,প্রথম টুইটে ট্রাম্প বলেছেন, ভোট গণনা বন্ধ করুন। এরপর আরেক টুইটেও ভোট জালিয়াতির অভিযোগ তুলে লেখেন তিনি লেখেন, এই জালিয়াতি বন্ধ করুন। তারপর আরেকটি টুইটে তিনি লেখেন, ‘আমরাই জিতব, সবার আগে আমেরিকা।’ প্রথমটি রাখলেও টুইটার তার পরের দুটি টুইট মুছে দিয়েছে। যুক্তরাষ্ট্রের প্রেসিডেন্ট নির্বাচনে ভোটগ্রহণের পর দুদিন পেরিয়ে গেলেও এখনও চূড়ান্ত ফল পাওয়া যায়নি। ইলেকটোরাল কলেজের ২৬৪টি ভোট পেয়ে বিজয়ী হওয়ার পথে এগিয়ে আছেন ডেমোক্র্যাট প্রার্থী বাইডেন। ২১৪টি ইলেকটোরাল ভোট নিশ্চিত করা ট্রাম্পের আশা এখনও ফুরিয়ে যায়নি। পেনসিলভেইনিয়া, জর্জিয়া, নেভাডা, নর্থ ক্যারোলাইনা ও অ্যারিজোনায় আটকে আছে ফল। এর মধ্যে অ্যারিজোনা ও নেভাডায় এগিয়ে আছেন বাইডেন; বাকি তিনটিতে ট্রাম্প এগিয়ে থাকলেও তার ঘাড়ে নিঃশ্বাস ফেলছে ডেমোক্র্যাট প্রার্থী। পোস্টাল ব্যালট গণনা ‍শুরুর পর থেকে এসব রাজ্যে ট্রাম্পের পিছিয়ে পড়ার শুরু হয়।,দ্বিতীয় বারের মতো প্রেসিডেন্ট নির্বাচিত হতে রিপাবলিকান প্রার্থী তাই জয়ের আশা বাঁচিয়ে রাখতে নানা অনিয়মের অভিযোগ তুলে ভোট গণনা বন্ধ করতে আদালতেও গেছেন। নেভাডা, উইসকনসিন, মিশিগান, পেনসিলভেইনিয়ার আদালতে ইতোমধ্যে ট্রাম্পের পক্ষে অভিযোগ করা হয়েছে। এসব অভিযোগের মধ্যে রয়েছে নির্ধারিত সময়ের পরে আসা পোস্টাল ব্যালটও গণনা হচ্ছে, কোথাও কোথাও রেজিস্টার্ড ভোটারের চেয়ে ভোটগ্রহণ বেশি হয়েছে, ভোটার নন এমন ব্যক্তিও ভোট দিয়ে গেছেন।,জর্জিয়া ও মিশিগানের আদালত ট্রাম্প শিবিরের আবেদন নাকচ করে দিয়েছেন। পেনসিলভেনিয়ার আদালতের আদেশ ট্রাম্প শিবিরের পক্ষে গেলেও তাতে ভোট গণনা বন্ধ হয়নি, শুধু রিপাবলিকান প্রতিনিধির সামনে গণনা করতে বলা হয়েছে। মিশিগানে ভোট গণনা বন্ধে ট্রাম্পের আবেদনে সাড়া দেয়নি আদালত। যুক্তরাষ্ট্রের নির্বাচন বিশ্লেষকরা অবশ্য সে দেশে নির্বাচনে এমন অভিযোগ গ্রহণযোগ্য নয় বলে মনে করছেন।,দীর্ঘ সময়েও ফল না আসায় কয়েকটি রাজ্যে উত্তেজনা, বিক্ষোভ ও ভাংচুরের খবরও পাওয়া গেছে। বাইডেন সমর্থকরা প্রতিটি ভোট গণনার দাবি জানিয়ে যেমন রাজপথে নামছেন, তেমনি ট্রাম্প সমর্থকরাও শামিল হয়েছেন ‘অবৈধ’ ভোট গণনা বন্ধ রাখার দাবিতে। চলমান উৎকণ্ঠার মধ্যে ট্রাম্প এক বিবৃতিতে তার সমর্থকদের আশ্বস্ত করতে বলেছেন, ‘যদি বৈধ ভোটই শুধু গণনা হয়, তবে আমরা সহজেই জিতব। কিন্তু যদি অবৈধ ও দেরি করে আসা ভোটও গণনা করা হয়, তাহলে তা হবে আমাদের জয় চুরি করে নেয়া।’ ",আন্তর্জাতিক সংবাদ,https://www.dailyinqilab.com/article/334361/,গণনা বন্ধ করতে টুইটারে ট্রাম্পের বার্তা
"মার্কিন প্রেসিডেন্ট নির্বাচনে জো বাইডেন-এর বিজয় প্রায় নিশ্চিত হওয়ায় বরিশালের গৌরনদী উপজেলায় ভুরিভোজ অনুষ্ঠান করেছেন তার এক সমর্থক। বৃহস্পতিবার রাতে স্থানীয় সুধিজন ও ব্যবসায়ী সহ দুশ জনের জন্য ভুরিভোজের আয়োজন করেন গৌরনদী সুপার মার্কেটের ব্যবসায়ী ও ওয়ালটনের আঞ্চলিক পরিবেশক মেসার্স রিয়াদ এন্টাপ্রাইজের মালিক মোঃ মেরাজ হোসেন খান (৫৪)। ,আয়োজক মেরাজ হোসেন খান সাংবাদিকদের জানান, মার্কিন প্রেসিডেন্ট রোলান্ড ট্রাম্প বিশ্বের শান্তি বিনষ্ট ও আমেরিকায় বিভিন্নভাবে দাঙ্গা হাঙ্গামার সৃষ্টি করেছেন। বিশ্ব শান্তি প্রতিষ্ঠার স্বার্থে ব্যালটের মাধ্যমে তাকে বিদায় করেছেন আমেরিকার ভোটাররা। নির্বাচনে জো বাইডেনের বিজয় অনেকটাই নিশ্চিত হওয়ায় মেরাজ মনের আনন্দে বৃহস্পতিবার রাতে ব্যবসায়ী সহ সুধীজনের জন্য ভোজের আয়োজন করেন। এতে ব্যবসায়ী, রাজনৈতিক নেতৃবৃন্দ, সাংবাদিক ও জনপ্রতিনিধি সহ ২শরও বেশী মানুষ অংশ নেন। ,গৌরনদী বিআরডিবির সাবেক চেয়ারম্যান ও সিনিয়র সাংবাদিক জহুরুল ইসলাম জহির জানান, ব্যবসায়ী মেরাজ হোসেন খান একজন ফূর্তিবাজ ও আমুদে মানুষ। তিনি বিভিন্ন অজুহাতে ব্যবসায়ী সহ সুধিজনের জন্য মাঝে মধ্যেই এধরনের আয়োজন করে থাকেন। গৌরনদী আওয়ামী লীগের সদস্য মোঃ আলমগীর উকিল জানান, বাইডেনের বিজয়ে তার সমর্থক মেরাজ হোসেন খান উৎসব ও ভোজের আয়োজন করায় আমরা স্বতস্ফূর্তভাবে অংশ নিয়েছি।",সারা বাংলার খবর,https://www.dailyinqilab.com/article/334362/,ট্রাম্পের পরাজয়ে গৌরনদীতে বাইডেন সমর্থকের ভুরিভোজ
"প্রতিযোগিতামূলক আন্তর্জাতিক বাজারের মান ও ভোক্তাদের আস্থা অর্জনে সাফল্য রেখে আমিরাতে বাংলাদেশের সম্মান বৃদ্ধি করছে বাংলাদেশি প্রতিষ্ঠান প্রাণ কোম্পানি। তাই কোম্পানিটির উৎপাদিত পণ্য আমিরাতের বাজারে আরো ব্যাপকভাবে সম্প্রসারণের লক্ষ্যে তথা আমিরাতের সর্বত্র দ্রুত পৌঁছে দিতে আন্তর্জাতিক রেন্ট-এ কার কোম্পানী ‘ডলার’-এর সাথে চুক্তি করেছে দেশীয় এ প্রতিষ্ঠানটি।,গত মঙ্গলবার আমিরাতের আজমান ফ্রিজোনে প্রাণ কোম্পানির আমিরাতস্থ প্রধান কার্যালয়ে প্রাণ গ্রুপের আরব আমিরাত প্রতিনিধি ইমার্জিং ওয়ার্ল্ড এর পক্ষে গাড়ির চাবি বুঝে নেন প্রতিষ্ঠানটির আমিরাত-এর ব্যবস্থাপনা পরিচালক হাসান মাহবুব। এতে ‘ডলার’ রেন্ট- এ কার থেকে কমার্শিয়াল ও নন কমার্শিয়াল মিলে মোট ২৫০টি গাড়ি নেয় প্রাণ গ্রুপ। এ সময় আরো উপস্হিত ছিলেন কোম্পানির সিও আবু বকর সিদ্দিকসহ ‘ডলার’ কোম্পানি ও প্রাণ কোম্পানির অন্য কর্মকর্তাবৃন্দ।,অনুষ্ঠানে প্রাণ কোম্পানির কর্মকর্তারা বলেন, প্রবাসী বাংলাদেশীদের অগ্রাধিকার ভিত্তিতে কর্মসংস্থানের ব্যবস্থা করে দেশের উৎপাদিত পণ্য বিদেশে বিক্রির মাধ্যমে দেশের অর্থনীতিকে আরো শক্তিশালী করার লক্ষ্যে কাজ করে যাচ্ছে প্রাণ কোম্পানি। তাই আমিরাতে প্রাণ গ্রুপে কর্মরত অন্যান্য দেশের নাগরিকদের পাশাপাশি বাংলাদেশিই ৪৩৪ জন রয়েছে বলে জানান কর্মকর্তারা।",প্রবাস জীবন,https://www.dailyinqilab.com/article/334363/,আমিরাতে দেশীয় পণ্য ব্যাপকভাবে সম্প্রসারণের লক্ষ্যে ‘ডলার’-এর সাথে প্রাণ কোম্পানির চুক্তি
"ফ্রান্সে মহানবী হজরত মুহাম্মদ (সঃ) এর অবমাননা ও ব্যঙ্গচিত্র প্রদর্শনের প্রতিবাদে শুক্রবার বাদ আসর নামাজের পর স্থানীয় ইমাম-ওলামা, তৌহিদি জনতার উদ্যোগে গোদাগাড়ী ফিরোজ চত্তর এলাকায় রাজশাহী চাঁপাই মহানগরী সড়কে সমাবেশ ও মানববন্ধন করেছেন স্থানীয় মুসল্লীগণ।,সমাবেশে ফ্রান্সের উৎপাদিত পণ্য ব্যবহার না করা ও বর্জন, সেই সাথে ফ্রান্সের সাথে কুটনৈতিক সম্পর্ক শিথিলকরণ ও সংশ্লিষ্ট রাষ্ট্রদুতকে আহবান করে কৈফিয়ত, সরকারী পদক্ষেপেরও ।আহবান জানিয়ে আল মাদানী হজ্জ ট্রাভেলসের পরিচালক মাও. গফুর আল মাদানীর সভাপতিত্বে এ মানববন্ধন প্রতিবাদ সভায় বক্তব্য রাখেন পৌরসভা আওয়ামীলীগের সভাপতি মোঃ অয়েজ উদ্দিন বিশ্বাস, রাজশাহী দারুস সালাম কামিল মাদ্রাসার অধ্যক্ষ এইচ এম শহিদুল ইসলাম, গোদাগাড়ী প্রেশ ক্লাবের সভাপতি এবিএম কামরুজ্জামান বকুল মাও সৈয়বুর রহমান প্রমূখ।,উপজেলা কেন্দ্রীয় জামে মসজিদের পেশ ইমাম মাওলানা মোঃ শরিফুল ইসলামের সঞ্চলনায় মানববন্ধনে আলেম, উলামা, ইমাম, মাদ্রাসার শিক্ষক এবং ধর্মপ্রাণ মুসলমানগণ অংশ গ্রহণ করেন। এসময় বিভিন্ন এলাকা হতে শতশত মুসল্লী ব্যানার ও ফেস্টুন হাতে নিয়ে প্রতিবাদ করতে থাকে।,অরো উপস্থিত ছিলেন, বুজরুকরাজারামপুর জামে মসজিদের ইমাম মাওলানা মোঃ রুহুল আমিন, হাটপাড়া জামে মসজিদের ইমাম মাওলানা আব্দুল মমিন প্রমূখ। সমাবেশে বক্তারা ফ্রান্সের প্রেসিডেন্ট ইম্যানুয়েল ম্যাক্রোঁর প্রত্যক্ষ মদদে রাষ্ট্রীয় সহযোগীতায় পৃথিবীর সর্বশ্রেষ্ঠ মানব হযরত মুহম্মাদ (সা.) এর ব্যঙ্গচিত্র তৈরি করে পৃথিবীর দুইশ কোটি মুসলমানদের হৃদয়ে আঘাত করে ক্ষোভের সৃষ্টি করেছে। এধরনের ঘটনার তীব্র নিন্দা ও ঘৃণা প্রকাশ করি আমরা। সাথে সাথে তারা কটুক্তিকারীর বিরুদ্ধে সকল মুসলিম উম্মাকে ঐক্যবদ্ধ হবার আহবান জানান। এসময় বক্তারা আরও বলেন রাসুল (সাঃ) সহ ইসলাম অবমাননাকারীদের বিরুদ্ধে দ্রুত আইনী ব্যবস্থা গ্রহণের দাবী জানাচ্ছি।",সারা বাংলার খবর,https://www.dailyinqilab.com/article/334364/,মহানবী হজরত মুহাম্মদ (সঃ) এর অবমাননা ও ব্যঙ্গচিত্র প্রদর্শনের প্রতিবাদে গোদাগাড়ীতে বিক্ষোভ ও মানববন্ধন
"রাজশাহীর তানোরের উপজেলার কলমা ইউনিয়নের গংগারামপুর বদলিপাড়া গ্রামে স্বামী আশরাফুল ও তার দ্বিতীয় স্ত্রী মুসলেমা বেগমের বিরুদ্ধে প্রথম স্ত্রী রহিমা বিবি (৩৮) নামের দুই সন্তানের গৃহবধূকে হত্যা করার অভিযোগ উঠেছে। এ ঘটনায় বৃহস্পতিবার রাতে স্বামী ও দ্বিতীয় স্ত্রীকে আসামী করে নিহত গৃহবধূ রহিমার পিতা আফতাব উদ্দীন বাদী হয়ে তানোর থানায় মামলা করেছেন। শুক্রবার পর্যন্ত পুলিশ আসামীদের গ্রেফতার করতে পারেনি। ,মৃত্যুর ঘটনা ঘটে বৃহস্পতিবার বেলা ১২টায়। মৃত্যুর ঘটনাটি ধামা চাপা দেবার চেষ্টা করা হলেও তা বিকালের মধ্যে গ্রামের লোকজন বিষয়টি জেনে যায়। বিকাল থেকে আশরাফুল ও তার দ্বিতীয় স্ত্রী মুসলেমা বেগম বাড়ি থেকে পালিয়ে যায়। থানা পুলিশ ও সংশ্লিষ্ট জানা গেছে, উপজেলার গংগারামপুর বদলিপাড়া গ্রামের মৃত অসিম উদ্দিনের পুত্র আশরাফুলের সঙ্গে প্রায় ১৮ বছর আগে বিয়ে হয় একই ইউনিয়নের মালবান্দা শল্লাপাড়া গ্রামের আফতাব উদ্দিনের মেয়ে রহিমা খাতুনের। বিয়ের পর থেকেই বিভিন্ন সময়ে কারণে অকারণে স্ত্রীকে নির্যাতন করেন স্বামী আশরাফুল। তাদের সাত বছরের ছোট ছেলে আব্দুল্লাহ প্রতিবন্ধী এবং বারো বছরের বড় ছেলে আরিফ হোসেন।,তবে স্বামী আশরাফুল প্রথম স্ত্রী রহিমা বিবির অনুমতি ছাড়াই সম্প্রতি দ্বিতীয় বিয়ে করেন আশরাফুল। এরপর থেকে নির্যাতনের মাত্রা বেড়ে যায়। এ অবস্থায় গত প্রায় ১৫ দিন আগে স্ত্রী রহিমা বিবিকে নির্যাতন করে স্বামী ও দ্বিতীয় স্ত্রী মিলে প্রথম স্ত্রীকে বাড়ি থেকে বের করে দেন। বাধ্য হয়ে রহিমা বিবি পিতার বাড়িতে চলে আসেন। কিন্ত স্বামী আশরাফুল আর নির্যাতন করবেনা বলে গ্রামের গণ্যমান্য ব্যক্তিরা স্বামীর বাড়িতে যেতে বলেন। তাদের কথায় এবং সন্তানদের কথা ভেবেই রাহিমা বিবি গত সপ্তাহে স্বামীর বাড়িতে ফিরে যান।,নিহত মেয়ের পিতা আফতাব উদ্দীন জানান, কয়েকদিন ভালো থাকলেও গত বুধবার রাতে আমার মেয়েকে শারীরিক নির্যাতন করে। গত বৃহস্পতিবার সকাল থেকে দুপুরের মাঝামাঝি সময়ের মধ্যে নিজ ঘরে আশরাফুল ও তাঁর দ্বিতীয় স্ত্রী বালিশ চেপে মেরে ফেলে বারান্দায় রেখে দেয়। ওই গ্রাম থেকে মোবাইলের মাধ্যমে ঘটনা শুনে দ্রুত মেয়ের বাড়িতে গিয়ে দেখি বারান্দায় লাশ পড়ে আছে।,তানোর থানার ওসি রাকিবুল হাসান জানান, ময়না তদন্তের জন্য রাজশাহী মেডিকেল কলেজ হাসপাতালের মর্গে লাশ পাঠানো হয়েছে। আসামীরা পলাতক রয়েছে। তাদের গ্রেফতারের জোর চেষ্টা চলছে।",সারা বাংলার খবর,https://www.dailyinqilab.com/article/334365/,রাজশাহীর তানোরে স্ত্রীকে বালিশ চাপা দিয়ে হত্যার অভিযোগ
"সিনেমায় অনেক দিন ধরেই অনুপস্থিত বলিউড বাদশাহ ,। চাতকের মতো চেয়ে আছেন সিনেমাপ্রেমিরা। কবে সিনেমায় ফিরবেন সেই বলিউড বাদশাহ। আর বলিউড ‘ভাইজান’ খ্যাত সালমান খান মানেই সুপারহিট সিনেমা। এবার যদি এই দুই খানের উপস্থিতি একই সাথে দেখা যায় তবে কেমন হয়।,সেই সুখবরের গুঞ্জনই শোনা যাচ্ছে মিডিয়া পাড়ায়। বলিউড বাদশার ছবিতে সালমান খানের উপস্থিতির কথা শোনা যাচ্ছে। সত্যি হলে ডাবল ধামাকা অপেক্ষা করছে সিনেমাপ্রেমিকদের জন্য।,ভারতীয় সাংবাদমাধ্যম বলছে, খুব শিগগিরি সিদ্ধার্থ আনন্দের পরিচালনায় ‘পাঠান’ ছবির শুটিং শুরু করবেন ,। আর তাতে ক্যামিও চরিত্রে অভিনয় করতে পারেন সলমান খানও।,গত দুই বছরে শাহরুখের কামব্যাক নিয়ে একাধিক জল্পনা শোনা গিয়েছে। কখনও রটেছে দক্ষিণী পরিচালক অ্যাটলির পরিচালনায় শুটিং ফ্লোরে ফিরবেন কিং খান, কখনও আবার পরিচালক রাজকুমার হিরানির সঙ্গে শাহরুখের জুটি বাঁধার কথা শোনা গিয়েছে। এরই মাঝে খবর ছড়ায়, নিজের পছন্দের যশরাজ ফিল্মসের ব্যানারেই কামব্যাক করছেন শাহরুখ। ছবির নাম ‘পাঠান’।,খবরে বলা হচ্ছে, সিদ্ধার্থ আনন্দের পরিচালনায় শাহরুখের সঙ্গে কাজ করবেন , এবং জন আব্রাহাম। এছাড়াও, বন্ধুর কামব্যাক ছবিতে ক্যামিও চরিত্রে অভিনয় করলেন সলমান। এর আগে শাহরুখের শেষ মুক্তি পাওয়া ছবি ‘জিরো’তেও ক্যামিও চরিত্রে দেখা গিয়েছিল সলমনাকে।",বিনোদন প্রতিদিন,https://www.dailyinqilab.com/article/334366/,ডাবল ধামাকা: বলিউড বাদশার ছবিতে ‘ভাইজান’
