body,label,source,title
"স্বাস্থ্যবিধি না মানায় নাটোরের লালপুরে আবারো নতুন করে ৩ জনের শরীরে , ভাইরাস শনাক্ত হয়েছে। বৃহস্পতিবার (০৫ নভেম্বর) সকালে লালপুর উপজেলা স্বাস্থ্য ও পরিবার পরিকল্পনা কর্মকর্তা ডাক্তার মো. আমিনুল ইসলাম এই তথ্য নিশ্চিত করে জানান,‘গত ৩ নভেম্বর ৬০ জনের নমুনা সংগ্রহ করে পরীক্ষার জন্য পাঠনো হয়েছিলো এর মধ্যে বুধবার ৪ নভেম্বর ৩ জনের শরীরে , শনাক্ত হয়।’ তিনি আরো জানায়,‘এ পর্যন্ত উপজেলায় সর্বমোট ১৩৪ জন , ভাইরাসে আক্রান্ত রোগী শনাক্ত এর মধ্যে ১২৩ জন কারোনা আক্রান্ত রোগী সুস্থ হয়েছে ও ১ জনের মৃত্যু হয়েছে। তবে স্বাস্থ্যবিধি না মানায় উপজেলায় নতুন করে , ভাইরাসের সংক্রামণ ছরিয়ে পড়ার আশঙ্কা রয়েছে বলে মনে করেন তিনি।’,লালপুর উপজেলা নির্বাহী অফিসার উম্মুল বানীন দ্যুতি জানান,‘নতুন করে , ভাইরাস ছড়িয়ে পড়ার আশঙ্কা রয়েছে। এই জন্য , ভাইরাস প্রতিরোধ কমিটির সঙ্গে মিটিং হয়েছে। , ভাইরাস প্রতিরোধে জনসচেতনতাবৃদ্ধিসহ সামাজিক দুরত্ব ও মাক্স পড়া নিশ্চিত করতে মোবাইল কোর্ট পরিচলানা করা হবে বলে জানান তিনি।’",সারা বাংলার খবর,https://www.dailyinqilab.com/article/334035/,লালপুরে একদিনে নতুন করে ৩ জন করোনায় আক্রান্ত
"সাতক্ষীরা মেডিকেল কলেজ হাসপাতালের তত্ত্বাবধায়ক ডাঃ রফিকুল ইসলামসহ তাঁর পরিবারের পাঁচজন সদস্য ,য় আক্রান্ত হয়েছেন। বৃহস্পতিবার ( ৫ নভেম্বর) দুপুরে বিষয়টি তিনি নিজেই নিশ্চিত করেছেন।,তিনি বলেন, কয়েকদিন ধরে জ্বরসহ বিভিন্ন উপসর্গে তিনিসহ পরিবারের অন্যান্যরা অসুস্থ রয়েছেন। একপর্যায়ে ,র পরীক্ষা করা হয় এবং সকলের রেজাল্ট পজিটিভ এসেছে। তিনি সকলের কাছে দোয়া চেয়েছেন।,এদিকে, সাতক্ষীরা সিভিল সার্জন অফিসে কর্মরত ডাঃ জয়ন্ত সরকার জানিয়েছেন, আজ বৃহস্পতিবার নতুন করে আরো দু’জন , শনাক্ত হয়েছেন। এনিয়ে জেলায় সরকারি হিসেবে এখন পর্যন্ত , আক্রান্তের সংখ্যা দাঁড়ালো ১১১৭ জনে। এরমধ্যে সুস্থ্য হয়েছেন ১০৭৭ জন। নতুন করে কোনো মৃত্যুর খবর নেই।",সারা বাংলার খবর,https://www.dailyinqilab.com/article/334036/,সাতক্ষীরা মেডিকেলের তত্ত্বাবধায়ক ডা. রফিকুল ইসলামসহ পরিবারের পাঁচ সদস্য করোনায় আক্রান্ত
"মার্কিন প্রেসিডেন্ট নির্বাচন ঘিরে চলছে চরম উত্তেজনা। হাড্ডাহাড্ডি লড়াইয়ে জয়ের আরও কাছাকাছি চলে গেছেন ডেমোক্র্যাট জো বাইডেন। তবে বর্তমান প্রেসিডেন্ট ও রিপাবলিকান প্রার্থী , নিজের জয় দাবি করে আদালতের যাওয়ার ঘোষণা দেয়ায় চূড়ান্ত ফলাফল নিয়ে জটিলতার মুখে পড়তে যাচ্ছে যুক্তরাষ্ট্র।,এদিকে শুধু প্রেসিডেন্ট নির্বাচন নয়, যুক্তরাষ্ট্রের কংগ্রেসের উচ্চকক্ষ সিনেট এবং নিম্নকক্ষ হাউস অব রিপ্রেজেন্টেটিভস বা প্রতিনিধি পরিষদেও চলছে হাড্ডাহাড্ডি লড়াই।,তবে সিনেট এবং হাউজ অব রেপ্রেজেন্টেটিভসের অধিকাংশ প্রতিযোগিতার ফলই চূড়ান্ত হয়েছে। সেক্ষেত্রে প্রেসিডেন্ট নির্বাচনে যেই প্রার্থীই জয় লাভ করুন, তিনি বিভক্ত একটি কংগ্রেসরই সভাপতি হিসেবে দায়িত্ব নেবেন।,কংগ্রেসের উচ্চকক্ষ সিনেটে রিপাবলিকানদেরেই আধিপত্য ছিল। তাদের কাছ থেকে অন্তত চারটি আসন জিতে সিনেটের নিয়ন্ত্রণ ফিরে পাওয়ার আশা ছিল ডেমোক্রেটদের। তবে তারা মাত্র একটি আসন দখল নিতে পেরেছে।,আর হাউজ অব রিপ্রেজেন্টেটিভসের আসন ভারসাম্যও প্রায় অপরিবর্তিতই রয়েছে। সেখানেও ডেমোক্রেটরা তাদের সংখ্যাগরিষ্ঠতা ধরে রাখবে বলে মনে করা হচ্ছে। এদিকে ফলাফল শেষ পর্যন্ত কার পক্ষে যায়, তা নিয়ে উত্তেজনা তুঙ্গে উঠেছে।,সবশেষ নির্বাচনী পূর্বাভাসে বলা হচ্ছে যে, ডেমোক্রেটিক দলীয় প্রেসিডেন্ট প্রার্থী জো বাইডেন ২৬৪টি ইলেকটোরাল ভোট পেয়ে এগিয়ে রয়েছেন। আর তার প্রতিদ্বন্দ্বী বর্তমান প্রেসিডেন্ট ও রিপাবলিকান দলীয় প্রেসিডেন্ট প্রার্থী , পেয়েছেন ২১৪টি ইলেকটোরাল ভোট।,অন্যদিকে গুরুত্বপূর্ণ চারটি রাজ্যে ভোট গণনা বন্ধে মামলা দায়ের করেছে ট্রাম্প শিবির। এই চারটি রাজ্য হচ্ছে- জর্জিয়া, উইসকিনসন, পেনসিলভানিয়া ও মিশিগান। প্রেসিডেন্ট নির্বাচিত হতে হলে এই রাজ্যে জয় পাওয়া খুব জরুরি। সূত্র : সিএনএন",আন্তর্জাতিক সংবাদ,https://www.dailyinqilab.com/article/334037/,কংগ্রেসের সিনেটে রিপাবলিকানদেরই আধিপত্য বজায় থাকলো
"এবার বলিউড পাড়ায় হতে চলছে আরেক বিয়ের আয়োজন। আগামী ডিসেম্বরেই বিয়ের পিঁড়িতে বসছেন সংগীত শিল্পী, অভিনেতা, সঞ্চালক আদিত্য নারায়ণ ও অভিনেত্রী শ্বেতা আগারওয়াল। ইতোমধ্যে সামাজিক যোগাযোগ মাধ্যমে ভেসে বেড়াচ্ছে তাদের বাগদানের ছবি।,ভারতীয় সংবাদ মাধ্যম বলছে, বিয়ের খবরে গত মাসে নিজেই সিলমোহর দিয়েছিলেন আদিত্য, আর এবার এই তারকা জুটি সেরে ফেললেন বাগদান। আদিত্য-শ্বেতার রোকার ছবি প্রকাশ্যে এনেছেন কমেডিয়ান ভারতী সিং। নবদম্পতিকে আর্শীবাদ ও ভালোবাসায় ভরিয়ে দেন ভারতী।,ছবিতে দেখা যাচ্ছে গোলাপি সালোয়ারে বসে রয়েছেন শ্বেতা, হাতে ধরা ‘শগুন’ (অর্শীবাদ) -এর থালা। অন্যদিকে আদিত্য কিন্তু সাবেকি পোশাক নয়, ব্লু ডেনিম এবং ধূসর রঙা টি-শার্টেই বসেছিলেন। ছবিতে একসঙ্গে লেন্সবন্দি হয়েছে শ্বেতা ও আদিত্যর পরিবারও। ছেলের রোকার অনুষ্ঠানে হাসি মুখে পাওয়া গেল উদিত নারায়ণকে।",বিনোদন প্রতিদিন,https://www.dailyinqilab.com/article/334038/,বিয়ের পিঁড়িতে ‘শাপিত’ জুটি
"আবারও বাজারে আসতে শুরু করেছে পদ্ম-মেঘনার ইলিশ। সারাদেশে এক যোগে জেলারা শরু করেছেন ইলিশ শিকার। ২২ দিনের নিষেধাজ্ঞা শেষ হয়েছে বুধবার মধ্যরাতে ইলিশ শিকারে নেমে পড়েছেন জেলেরা।,বুধবার মধ্যরাতের পরই সাগরে ছুটেছেন অনেক জেলে। আর স্থানীয় জেলেরাও নদ-নদীতে ইলিশ শিকারে নেমে পড়েছেন। বৃহস্পতিবার সকালে অনেক জেলে নতুন ইশিল নিয়ে বাজারেও এসেছেন।,জেলেরা আশা করছেন, ২২ দিন বন্ধ থাকায় এখন ঝাঁকে ঝাঁকে ইলিশ ধরা পড়বে। ফলে তারা ক্ষতি পুষিয়ে ধারদেনা পরিশোধ করতে পারবেন।,হালিশহরের রাণী রাসমণি ঘাট এলাকার জেলে কৃষ্ণ দাস জানান, ‘আমাদের জন্য এই ২২ দিন ঘরে বসে থাকা ছিল খুব কষ্টের। কারণ জলই জেলেদের প্রাণ। আবার আমরা মাছ শিকার করছি, ভাবতেই ভালো লাগছে।,বরিশালের মেহেন্দিগঞ্জের উলানিয়া এলাকার জেলে মন্টু আকন জানান, নিষেধাজ্ঞা শেষ হওয়ার সঙ্গে সঙ্গে যাতে জাল আর ট্রলার নিয়ে দ্রুত সাগরে ও নদীতে যেতে পারেন সে জন্য জেলেরা আগে ভাগেই প্রস্তুতি নিয়ে রেখেছিলেন।,ভোলা সদর উপজেলা সিনিয়র মৎস্য কর্মকর্তা আসাদুজ্জামান জানান, এ বছর জেলেদের সচেতনতা ও ভিজিএফএর চাল ঠিক সময়ে বিতরণ করায় মা ইলিশ রক্ষার অভিযান প্রায় শতভাগ সফল হয়েছে।,বরগুনার আমতলী উপজেলা সিনিয়র মৎস্য কর্মকর্তা মো. মাহবুবুল আলম জানান, ‘উপকূলের জেলেরা নিজেরাই এখন অনেকটা সচেতন। আমরা দিন-রাত মা ইলিশ রক্ষায় কাজ করেছি। তার পরও নিষেধাজ্ঞা না মেনে অনেক জেলে ইলিশ শিকারে গিয়ে কারাদণ্ড ও আর্থিক জরিমানা গুনেছেন।’",সারা বাংলার খবর,https://www.dailyinqilab.com/article/334039/,আবারও ইলিশ শিকারে ব্যস্ত জেলেরা
"নির্বাচন হচ্ছে মার্কিন যুক্তরাষ্ট্রে। কিন্তু পুরো বিশ্বের কোটি কোটি মানুষের ঘুম হারাম। বিশেষ করে মধ্যপ্রাচ্য আর এশিয়ার দেশগুলোর টেনশন যেনো সবচেয়ে বেশি। এশিয়ার দেশ ভারত-পাকিস্তান এবং চীনের গণমাধ্যমগুলো দুই ভাগ হয়ে পড়েছে।,বিহার নির্বাচন বা অর্ণব গোস্বামীর গ্রেপ্তার নয়, ভারতীয় মিডিয়াও ব্যস্ত ট্রাম্পের জয়-পরাজয় নিয়ে৷ কূটনৈতিক বা ভূ-রাজনৈতিক সমীকরণে তারা টেনে আনছে চীনকেও৷,ট্রাম্প না জো বাইডেন? কে জিতলে ভারতের লাভ? এমন সমীকরণে গেল কয়েকদিন ধরেই ব্যস্ত ভারতীয় গণমাধ্যম৷ বিশ্লেষকরা একের পর এক মতামত, মন্তব্য প্রতিবেদনে ভরিয়ে ফেলছেন পত্রিকার পাতা৷ টিভিজুড়ে চলেছে সংলাপ৷ এমনকি নির্বাচনের দিন ভারতীয় টিভি পর্দাগুলো জুড়ে মার্কিন মুল্লুকের রাষ্ট্রপতি নির্বাচনের খবরই গুরুত্ব পাচ্ছে৷ অবস্থা দৃষ্টিতে মনে হচ্ছে ট্রাম্পের পরাজয়ে ভারতীয় গণমাধ্যম আর্তনাদ করছে।,এদিকে একইদিনে বিহার রাজ্যে চলছে নির্বাচন এবং তারকা সাংবাদিক অর্ণব গোস্বামীকে চ্যাংদোলা করে পুলিশের গ্রেপ্তারও বড় ঘটনা এদিনকার মিডিয়ায়৷ তবে এসবকে ছাপিয়ে গেছে মার্কিন নির্বাচন৷,আনন্দবাজার পত্রিকার অনলাইনে ট্রাম্পের বক্তব্য-অভিযোগ এগুলোকেই ওপরে থেকেছে৷ দ্য হিন্দুতেও শিরোনামে মার্কিন নির্বাচনের লাইভ আপডেট৷ ট্রাম্পের কোর্টে যাবার হুমকি ধামকিগুলোও গুরুত্ব পেয়েছে৷ তারা ‘হাউজ অফ রেপ্রেজেন্টেটিভস’দের নিয়ে একটি প্রতিবেদনে বলেছে, ভারতীয় বংশোদ্ভূত ডেমোক্র্যাটিক চার প্রার্থীর সবাই জিতেছে৷ একই খবর গুরুত্ব পেয়েছে টাইমস অফ ইন্ডিয়াতেও৷,পত্রিকাগুলো কিছু বিশ্লেষণও ছেপেছে ৷ সেখানে বলা হচ্ছে, কৌশলগত দিকে ট্রাম্পের সঙ্গে ভারতের সম্পর্ক অনেক দ্রুত গভীরে পৌঁছেছে৷ তাই ফলাফলের ওপর এই সম্পর্কের গভীরতায় পরিবর্তন আসতে পারে৷ কিন্তু সেই সম্পর্কের প্রভাব বেশ কিছু ভূরাজনৈতিক সমীকরণের ওপর নির্ভরশীল৷ চীন, ইন্দো-প্যাসিফিক, পাকিস্তান ও আফগানিস্তান ইস্যুগুলোতে মার্কিন প্রেসিডেন্ট নির্বাচনের প্রভাব পড়বে বলে মনে করা হচ্ছে৷,আরো বলা হচ্ছে, কাশ্মীর ইস্যু, নাগরিকত্ব আইন, দিল্লি রায়ট এসব বিষয় নিয়ে ডেমোক্র্যাটরা সরব৷ কিন্তু ট্রাম্প এসব নিয়ে নিশ্চুপ থাকার সিদ্ধান্ত নেন৷ তাই প্রেসিডেন্ট পরিবর্তন হলে এসব বিষয়েও এর প্রভাব পড়বে৷ ডয়চে ভেলে",আন্তর্জাতিক সংবাদ,https://www.dailyinqilab.com/article/334040/,ট্রাম্পের পরাজয়ের শঙ্কায় ভারতীয় গণমাধ্যমের আর্তনাদ
"যুক্তরাষ্ট্রের প্রেসিডেন্ট নির্বাচন হয়ে গেলেও শ্বাসরুদ্ধকর অবস্থায় আছে বিশ্ববাসী। কারণ এখনো জানা যায়নি কে হচ্ছেন যুক্তরাষ্ট্রের পরবর্তী প্রেসিডেন্ট। হাড্ডাহাড্ডি লড়াইয়ে জয়ের দ্বারপ্রান্তে চলে গেছেন ডেমোক্র্যাট জো বাইডেন। তবে বর্তমান প্রেসিডেন্ট ও রিপাবলিকান প্রার্থী , নিজের জয় দাবি করে আদালতের যাওয়ার ঘোষণা দেয়ায় চূড়ান্ত ফলাফল নিয়ে জটিলতার মুখে পড়তে যাচ্ছে যুক্তরাষ্ট্র।,ভোটের ফলাফল বের হওয়ার আগেই প্রেসিডেন্ট , নিজের জয়ের ঘোষণা দিয়ে বসেন গতকাল। শুধু ঘোষণা দিয়েই তিনি ক্ষান্ত দেননি। রিপাবলিকানরাই নির্বাচনে জিতছে এই মর্মে তিনি ভোট গণনা বন্ধে সুপ্রিম কোর্টকে নির্দেশ দিতেও আহ্বান জানান। ট্রাম্পের এই আহ্বানে দেশটির রাজনীতিবিষয়ক বিশ্লেষক, অধিকারকর্মীরা ছাড়াও খোদ রিপাবলিকান দলেই সমালোচনার সৃষ্টি হয়েছে। এক রিপাবলিকান আইনজীবী তো প্রকাশ্যে ট্রাম্পকে এমন বিতর্ক থেকে বিরত থাকতে বলেছেন।,কে হতে যাচ্ছেন প্রেসিডেন্ট, এই অপেক্ষায় বিশ্বের অধিকাংশ নেতা ও পররাষ্ট্রমন্ত্রী অধীর আগ্রহ নিয়ে বসে আছেন। নিজেদের কোনো মন্তব্য দিয়ে তারা নির্বাচনী পরিস্থিতিতে নতুন করে কোনো আগুন জ্বালাতে চাইছেন না। ব্রিটিশ পররাষ্ট্রমন্ত্রী ডমিনিক রাব বলেন, ‘আসুন আমরা ফলাফল কী আসে তার অপেক্ষা করি। নিশ্চিতভাবেই নির্বাচনকে ঘিরে এখনো অনেক অনিশ্চয়তা আছে। আমার মনে হয় অনেকেই যা আশা করছেন, আমরা তার খুব কাছাকাছি আছি।’,রাব ও অন্যরা যখন সতর্ক অবস্থানে আছেন তখন স্লোভেনিয়ার প্রধানমন্ত্রী আগ বাড়িয়ে এক টুইটবার্তায় রিপাবলিকান পার্টির মাধ্যমে ট্রাম্পকে শুভেচ্ছা জানিয়েছেন ভোটে জেতার জন্য। টুইটবার্তায় জানেজ জানসা বলেন, ‘আমেরিকার জনগণ স্পষ্টতই নির্বাচনে , এবং মাইক পেন্সকেই আরও চার বছরের জন্য নির্বাচিত করেছে।’ জানসার ধারাবাহিকতায় ট্রাম্পের আরেক মিত্র হাঙ্গেরির ভিক্তর অরবানও রিপাবলিকান শিবিরকে শুভেচ্ছা জানিয়েছেন।,রাশিয়া থেকে পাকিস্তান, মালয়েশিয়া থেকে কেনিয়া এবং সমগ্র ইউরোপ ও লাতিন আমেরিকা থেকে অনলাইনে #ট্রাম্প, #বাইডেন, #ইউএসইলেকশনস২০২০ দেওয়া হচ্ছে। এই হ্যাশট্যাগ দেখেই বোঝা যাচ্ছে বিশ্ব কতটা অধীর আগ্রহ নিয়ে অপেক্ষা করছে নির্বাচনী ফলের। রাশিয়া নির্বাচনে হস্তক্ষেপ করার চেষ্টা করছে এমন অভিযোগ তুলছে যুক্তরাষ্ট্র প্রশাসন। যদিও এখন পর্যন্ত এর কোনো প্রমাণ মেলেনি। তবে ক্রেমলিনপন্থি আইনপ্রণেতা ভায়চেসলভ নিকনভ রুশ জনগণকে পরামর্শ দিয়েছেন, হাতে পপকর্ন নিয়ে টেলিভিশনের দিকে নজর রাখতে। তার মতে, এই নির্বাচনের মধ্য দিয়ে যুক্তরাষ্ট্রের সমাজের বিভক্তি সামনে আসছে।,অস্ট্রেলিয়ার জনগণও অপেক্ষা করে আছে। লাল রঙের ‘মেইক ইউরোপ গ্রেট অ্যাগেইন’ লেখা সংবলিত টিশার্ট পরে গ্লেন রবার্টস নামের এক অস্ট্রেলীয় রয়টার্সকে বলেন, ‘ট্রাম্প জয় পেলে তা হবে বড় সংবাদ। কখন কী ঘটে তা বলা যায় না। কিন্তু আমি মনে করি, ট্রাম্প না জিতলে পুরো ব্যাপারটি পানশে হয়ে যাবে।’,নির্বাচনের ফল প্রকাশ দেরি হওয়া নিয়ে সমালোচনা চলেছে চীনের সামাজিক যোগাযোগমাধ্যমে। উইবুতে এক চীনা লেখেন, ‘যেই জিতুক বা হারুক, তার চূড়ান্ত লক্ষ্য হবে আমেরিকার গণতন্ত্র ধ্বংস করা।’ অন্য একজন লেখেন, ‘,কে জিততে দিন এবং তাকে আমেরিকাকে নিচে নামাতে দিন।’ নাইজেরিয়ার শীর্ষস্থানীয় রাজনীতিক ও সিনেটর শেহু শনি বলেন, ‘আফ্রিকা আমেরিকান গণতন্ত্র সম্পর্কে জানে। আমেরিকা এখন আফ্রিকান গণতন্ত্র সম্পর্কে জানছে।’",আন্তর্জাতিক সংবাদ,https://www.dailyinqilab.com/article/334041/,যুক্তরাষ্ট্রের প্রেসিডেন্ট নির্বাচন : শ্বাসরুদ্ধকর অবস্থায় বিশ্ববাসী!
"জাতীয় সংসদের সাবেক ডেপুটি স্পিকার কর্নেল (অব.) শওকত আলীর শারীরিক অবস্থা সংকটাপন্ন। বর্তমানে তাকে লাইফ সাপোর্টে রাখা হয়েছে। তিনি রাজধানীর সম্মিলিত সামরিক হাসপাতালে (সিএমএইচ) চিকিৎসাধীন আছেন।,শওকত আলী কিডনি, ডায়াবেটিস, নিউমোনিয়া ও উচ্চ রক্তচাপসহ বার্ধক্যজনিত বিভিন্ন সমস্যায় ভুগছেন। আজ বৃহস্পতিবার জাতীয় সংসদের গণসংযোগ অধিশাখা-১ এর পরিচালক মো. তারিক মাহমুদ এ তথ্য জানান।,৮৪ বছর বয়সী কর্নেল শওকত আলী শরীয়তপুর-২ আসন থেকে পাঁচবার জাতীয় সংসদ সদস্য নির্বাচিত হয়েছিলেন। তার অবস্থা আশঙ্কাজনক হওয়ায় তার পরিবার দেশবাসীর কাছে সুস্থ কামনায় দোয়া চেয়েছেন।",মহানগর,https://www.dailyinqilab.com/article/334042/,লাইফ সাপোর্টে সাবেক ডেপুটি স্পিকার শওকত আলী
"বিশ্বের সকল প্রান্তেই এখন আলোচনায় মার্কিন প্রেসিডেন্ট নির্বাচন। সব দেশেই মার্কিন প্রেসিডেন্টের বিদেশনীতির কমবেশি প্রভাব লক্ষ্য করা যায়। ফলে সবার চোখই রয়েছে, কে হবেন হোয়াইট হাউজের অধিকর্তা তার দিকে। ব্রিটিশ নেতারা অবশ্য এ নির্বাচন নিয়ে নিরপেক্ষ বক্তব্যই দিয়েছেন। তবে এ নির্বাচন নিয়ে সরব ছিল ব্রিটিশ গণমাধ্যমগুলো।,ব্রিটিশ গণমাধ্যম বিবিসিতে ডেমোক্রেট প্রার্থী জো বাইডেনের মিশিগান জয়ের বিষয়টি সামনে নিয়ে আসা হয়েছে। মিশিগানে জয়ের মধ্য দিয়ে কার্যত প্রেসিডেন্ট হওয়ার দ্বারপ্রান্তে পৌঁছে গেছেন বাইডেন। প্রতিবেদনে সেটিই বলা হয়েছে।,এছাড়া, নির্বাচন আদালতেই নির্ধারিত হবে কিনা সেটির সম্ভাবনা নিয়েও বিস্তারিত প্রতিবেদন প্রকাশ করেছে বিবিসি।,এদিকে ব্রিটিশ আরেক গণমাধ্যম মিররে গুরুত্ব পেয়েছে নির্বাচন পরবর্তী সময়ে রিপাবলিকান প্রার্থী ডেনাল্ড ট্রাম্পের পদক্ষেপগুলো। হার ঠেকাতে তিনি আদালতের শরণাপন্ন হয়েছেন। মিররের এক প্রতিবেদনে ট্রাম্পকে মিথ্যাবাদী বলে উল্লেখ করা হয়েছে। এতে প্রতিবেদক ক্রিস্টোফার বাকটিন ট্রাম্পের নির্বাচনে জয়ের জন্য নানা ছলচাতুরির সমালোচনা করেছেন।",আন্তর্জাতিক সংবাদ,https://www.dailyinqilab.com/article/334043/,ব্রিটিশ গণমাধ্যমে মার্কিন নির্বাচন
"লক্ষ্মীপুরে সংবাদ প্রকাশের জের ধরে ৪ সাংবাদিকের বিরুদ্ধে ডিজিটাল নিরাপত্তা আইনে দায়ের করা মামলার প্রতিবাদে মানববন্ধন করা হয়েছে। বৃহস্পতিবার (৫ নভেম্বর) বেলা ১১ টার দিকে লক্ষ্মীপুর প্রেস ক্লাবের সামনে স্থানীয় দৈনিক পত্রিকার সম্পাদক-পরিষদের উদ্যোগে এ আয়োজন করা হয়।,এতে বক্তব্য রাখেন পরিষদের সাবেক সভাপতি কামাল উদ্দিন হাওলাদার, সাবেক , শহিদুল ইসলাম, প্রেস ক্লাবের সাবেক , সাইদুল ইসলাম পাবেল, সাংবাদিক কাজী মাকছুদুল হক, নাজিন উদ্দিন রানা, সাইফুল ইসলাম জুয়েল, আফজাল হোসেন সবুজও বেলাল উদ্দিন সাগর প্রমুখ। এতে লক্ষ্মীপুরে কর্মরত প্রিন্ট, ইলেক্ট্রনিক ও অনলাইন সাংবাদিকরা উপস্থিত ছিলেন।,বক্তারা বলেন, রায়পুরের মেয়র ইসমাইল খোকন উদ্দেশ্য প্রণোদিতভাবে সাংবাদিকদের বিরুদ্ধে ডিজিটাল নিরাপত্তা আইনে মামলা দায়ের করেছে। দ্রুত এ মামলা প্রত্যাহার প্রত্যাহার করতে হবে। তা না হলে কঠোর আন্দোলনের হুশিয়ারি দেওয়া হয়। সাংবাদিকদের বিরুদ্ধে মামলা করে সত্য প্রকাশে বাধা সৃষ্টি করা যাবে না।,প্রসঙ্গত, রায়পুর পৌরসভার মেয়র ইসমাইল খোকনের অনিয়মের বিরুদ্ধে সংবাদ প্রকাশের জের ধরে ৩১ অক্টোবর স্থানীয় দৈনিক পত্রিকার সম্পাদক একেএম মিজানুর রহমান মুকুলসহ ৪ সাংবাদিকের নামে ডিজিটাল নিরাপত্তা আইনে মামলা দায়ের করা হয়।",সারা বাংলার খবর,https://www.dailyinqilab.com/article/334044/,লক্ষ্মীপুরে সাংবাদিকদের বিরুদ্ধে মামলার প্রতিবাদে মানববন্ধন
