body,label,source,title
"বোলাররা প্রথমেই কাজের কাজটা করে রেখেছিলেন। সানজিদা-জাহানারাদের তোপে ১২২ রানেই আটকে রাখা সম্ভব হয় শ্রীলঙ্কাকে। পরে ব্যাটহাতে পূর্ণতা দিলেন সানজিদা-আয়েশা-ফারাজানারা। এই তিন ব্যাটসম্যানের দৃঢ়তায় লঙ্কানদের ছুঁড়ে দেয়া লক্ষ্য সহজেই তাড়া করল বাংলাদেশের মেয়েরা। মেয়েদের ক্রিকেটের দারুণ এক জয়ে দক্ষিণ এশিয়ান গেমসে মিশন শুরু হলো বাংলাদেশের। আজ পোখারার রঙ্গশালা স্টেডিয়ামে শ্রীলঙ্কার করা ১২২ রান তাড়ায় ৭ উইকেটে জিতেছে সালমা খাতুনের দল।,সানজিদার অপরাজিত ৫১ রানের ইনিংসে ৯ বল হাতে রেখে জয় নিশ্চিত করে তারা। ছক্কা মেরে দলকে জেতানো ফারজানা করেন ২৩। ৪ উইকেট নিয়ে গুরুত্বপূর্ণ ভূমিকা রাখেন নাহিদা। রান তাড়ায় শুরুটা ভালো হয়নি বাংলাদেশের। দ্বিতীয় ওভারেই লঙ্কান অফ স্পিনার উমেশা থিমাশিনির বলে আউট হন ওপেনার মুরশিদা খাতুন। শুরুর সেই ধাক্কা অবশ্য দমাতে পারেনি তাদেরকে। দ্বিতীয় উইকেটে দলকে পথে ফেরান সানজিদা ও আয়েশা। দুজনের জুটিতে স্কোরকার্ডে যোগ হয় ৫৩ রান।,এর আগে টস হেরে ব্যাট করতে নেমে দুই ওপেনারের ব্যাটে ভালো শুরু পেয়েছিল শ্রীলঙ্কা। ৬ ওভারে তুলেছিল ৩৪ রান। শেষ দিকে দ্রুত উইকেট হারানোয় ইনিংস খুব বড় করতে পারেনি লঙ্কানরা। ৬ উইকেট হারিয়ে তোলে ১২২ রান। ৪ ওভারে ৩২ রান খরচায় ৪ উইকেট নেন নাহিদা। একটি উইকেট পান জাহানারা আলম।, ২০ ওভারে ১২২/৬ (থিমাশিনি ৫৬, মাদাভি ৩৩, সান্দিপনি ১২; নাহিদা ৪/৩২, জাহানারা ১/২২), ১৮.৩ ওভারে ১২৬/৩ (সানজিদা ৫১*, আয়েশা ২৯, ফারজানা ২৩*; থিমাশিনি ১/১৩, সেওয়ান্দি ১/১৮), বাংলাদেশ ৭ উইকেটে জয়ী।, সানজিদা ইসলাম।",খেলাধুলা,https://www.dailyinqilab.com/article/251994/,এসএ গেমস : শ্রীলঙ্কাকে হারাল বাংলাদেশ
"বাংলাদেশ ক্রিকেটের একসময়ের সেরা তারকা ছিলেন মোহাম্মদ রফিক। দুর্দান্ত স্পিনের পাশাপাশি ব্যাট হাতেও ঝড় তুলতে পারার জন্য বেশ জনপ্রিয় ছিলেন তিনি। বর্তমানে ঘরোয়া লিগে কোচ হিসেবে কাজ করেন রফিক। এবার বিপিএলে তাকে স্পিন বোলিং কোচ হিসেবে নিয়োগ দিল রংপুর রেঞ্জার্স। ,রংপুর রেঞ্জার্স কোচিং স্টাফ নিয়োগে দেশিদেরই প্রাধান্য দিয়েছে। স্পিন কোচ হিসেবে রফিককে নিয়োগ দেওয়ার পাশাপাশি সহকারী কোচ হিসেবে তারা নিয়োগ দিয়েছে বাবুকে। আর কম্পিউটার বিশ্লেষক হিসেবে নিয়োগ দেওয়া হয়েছে জাতীয় দলের সঙ্গে কাজ করা শ্রীনিবাসকে। রফিককে স্পিন কোচ হিসেবে নেওয়ার বিষয়টি নিশ্চিত করেছেন রংপুরের পরিচালক আকরাম খান। তিনি বলেন, ‘আমাদের হেড কোচ বাদে সব কোচ স্টাফ স্থানীয়। শুধু কম্পিউটার বিশ্লেষক হিসেবে আমরা শ্রীনিবাসকে নিয়েছি। স্পিন বোলিং কোচ হিসেবে মোহাম্মদ রফিককে নিয়োগ দিয়েছি। সহকারী কোচ হিসেবে বাবুকে নিয়োগ দেওয়া হয়েছে।’,এর আগে, সাবেক জিম্বাবুইয়ান ক্রিকেটার গ্র্যান্ট ফ্লাওয়ারকে রংপুরের প্রধান কোচ হিসেবে নিয়োগ দেওয়ার কথা থাকলেও তিনি আসবেন না বলে জানিয়ে দেন। এরপর নিউজিল্যান্ডের মার্ক ও'ডনেলকে প্রধান কোচ হিসেবে নিয়োগ দেয় দলটি। এছাড়া আকরাম খান দলটির পরিচালক ও হাবিবুল বাশার পরামর্শক হিসেবে থাকবেন।",খেলাধুলা,https://www.dailyinqilab.com/article/251995/,রংপুরের স্পিন কোচ রফিক
"কাতারের টি-১০ লিগের প্রথম আসরে দল পেয়েছেন বাংলাদেশের দুই ক্রিকেটার। তারা হলেন, গত কয়েকদিন আগে ঘরোয়া ক্রিকেট লিগে সহকর্মী স্পিনার আরাফাত সানিকে মারধর করার অপরাধে নিষিদ্ধ হওয়া শাহাদাত হোসেন এবং ছক্কা নাঈম ইসলাম।,সাবেক জাতীয় দলের পেসার শাহাদাতকে দলে ভিড়িয়েছে ডেজার্ট রাইডার্স। আর নাঈম খেলবেন হিট স্টোর্মার্সের হয়ে। যদিও শাহাদাতের খেলা নিয়ে শঙ্কা রয়েছে। কয়েকদিন আগেই জাতীয় ক্রিকেট লিগে হাতাহাতিতে জড়িয়ে ৫ বছরের জন্য নিষিদ্ধ হয়েছেন এই পেসার।,এর মধ্যে শেষ দুই বছরের নিষেধাজ্ঞা স্থগিত রাখা হয়েছে। এর ফলে কাতার টি-টেন লিগে তাঁর খেলার সম্ভাবনা নেই বললেই চলে। নাঈমের খেলা নির্ভর করছে বাংলাদেশ ক্রিকেট বোর্ডের (বিসিবি) অনাপত্তি পত্রের উপর।,কাতারের এই টি-১০ লিগকে ইতোমধ্যে ইন্টারন্যাশনাল ক্রিকেট কাউন্সিল (আইসিসি) স্বীকৃতি দিয়েছে। ৭ ডিসেম্বর থেকে শুরু হয়ে কাতার টি-টেন লিগের প্রথম আসর চলবে ১৬ ডিসেম্বর পর্যন্ত।,টুর্নামেন্টে অংশ নেয়া ৬টি দল হলো:- পার্ল গ্ল্যাডিয়েটরস, ফ্লায়িং অরিক্স, ডেজার্ট রাইডার্স, সুইফট গ্যালোপার্স, ফ্যালকন হান্টার ও হিট স্টোর্মার্স।,উল্লেখ্য, এখন পর্যন্ত টুর্নামেন্টটির পূর্ণাঙ্গ সূচি ঘোষণা করেনি কর্তৃপক্ষ",খেলাধুলা,https://www.dailyinqilab.com/article/251996/,কাতার টি-১০ লিগে দুই বাংলাদেশী
"সেপ্টেম্বরে চোট পাওয়ার পরে ক্রিকেট মাঠ থেকে দূরে ছিলেন তিনি। ঘরের মাঠে দক্ষিণ আফ্রিকা ও বাংলাদেশের বিরুদ্ধে সিরিজে খেলতে পারেননি তিনি। ওয়েস্ট ইন্ডিজের বিরুদ্ধে শুরু হতে চলা সীমিত ওভারের সিরিজেও তিনি থাকছেন না।,চোট সারিয়ে ক্রিকেট মাঠে ফেরার প্রক্রিয়া শুরু করে দিলেন জসপ্রীত বুমরা। মুম্বাই ক্রিকেট অ্যাসোসিয়েশনের মাঠে দিল্লি ক্যাপিটালসের ট্রেনার রজনীকান্ত শিবাগনানামের তত্ত্বাবধানে ট্রেনিং শুরু করলেন জাতীয় দলের তারকা পেসার। সেপ্টেম্বরে চোট পাওয়ার পরে ক্রিকেট মাঠ থেকে দূরে ছিলেন তিনি। ঘরের মাঠে দক্ষিণ আফ্রিকা ও বাংলাদেশের বিরুদ্ধে সিরিজে খেলতে পারেননি তিনি। ওয়েস্ট ইন্ডিজের বিরুদ্ধে শুরু হতে চলা সীমিত ওভারের সিরিজেও তিনি থাকছেন না।,যাইহোক, সংবাদসংস্থা পিটিআই-এর কাছে বোর্ডের এক কর্তা স্বীকার করে নিলেন, ‘এমসিএ-র মাঠে বুমরা ট্রেনিং করছে। ব্যক্তিগত উদ্যোগে অনুশীলন করছে বুমরা।’ জানা গিয়েছে, ওয়েস্ট ইন্ডিজ সিরিজ শেষ হওয়ার পরে নিউজিল্যান্ড সফরে যেতে পারেন বুমরা। যেখানে ভারতকে পাঁচটা টি২০, তিনটে ওয়ানডে এবং দুটো টেস্ট খেলতে হবে।,সোমবারেই বুমরা নিজের টুইটারে একটি ভিডিও পোস্ট করেন। যেখানে তাকে দেখা যাচ্ছে জিমে ট্রেনার শিবাগনানামের কাছে তিনি ট্রেনিং নিচ্ছেন। ঘটনাচক্রে, বিসিসিআইয়ের ট্রেনার হওয়ার জন্য শিবাগনানাম আবেদন করেছিলেন বিশ্বকাপের পরেই। তবে তাকে সরিয়ে নিউজিল্যান্ডের নিক ওয়েবকে ট্রেনার পদের জন্য বেছে নেওয়া হয়েছিল।,চোট পাওয়ার পরে বিশ্রামে থাকাকালীন বুমরা এর আগে সমর্থকদের টুইট করে জানিয়েছিলেন, ‘চোট আঘাত খেলার অঙ্গ। রিকভারির জন্য যারা শুভেচ্ছা জানিয়েছেন, তাদের প্রত্যেককে ধন্যবাদ। সবসময় আমার মাথা উঁচুতে রয়েছে। আরও শক্তিশালী হয়ে প্রত্যাবর্তন করব।’",খেলাধুলা,https://www.dailyinqilab.com/article/251997/,অনুশীলন শুরু করলেন বুমরা
"বার্সোলোনায় একসঙ্গে অনেকদিন খেলায় মধুর স্মৃতি আছে মেসি ও নেইমারের। বর্তমানে নেইমার পিএসজিতে থাকলেও বার্সেলোনায় ফিরে আসতে চায়। মেসিও নানা সময়ে ক্লাব সভাপতিকে তাগিদ দেন নেইমারকে ফিরিয়ে আনার জন্য। কয়েকদিন আগে নেইমার সম্পর্কে স্প্যানিশ গণমাধ্যমে মেসি বলেছিলেন, ‘আমরা দুজনে একসঙ্গে খেললেই কেবল চ্যাম্পিয়নস লিগ জিততে পারব। দুই বছরের মধ্যে আমি চলে যাব এবং তুমি আমার জায়গা নেবে।’,সেই বন্ধু মেসির রেকর্ড ষষ্ঠ ব্যালন ডি’অরে তাই আনন্দিত নেইমার। সাবেক বার্সেলোনা সতীর্থ লিওনেল মেসিকে শুভেচ্ছা জানালেন ব্রাজিলিয়ান সুপারস্টার। সামাজিক যোগাযোগ মাধ্যমে মেসির প্রতি শুভকামনা জানান তিনি। ,ফিফা বর্ষসেরার পর এ বছর ফ্রান্স সামিয়িকীর দেওয়া ব্যালন ডি’অর পুরস্কারও জিতলেন আর্জেন্টাইন তারকা। ডাচ তারকা ফন ডাইককে পেছনে ফেলে ২০১৫ সালের পর আবারও এ মর্যাদার পুরস্কার জেতেন বার্সেলোনা সুপারস্টার। এতে রোনালদোকে টপকে সর্বোচ্চ ছয়বার ব্যালন ডি’অর জয়ের কৃতিত্ব গড়লেন তিনি।,এ দিকে, মেসির সঙ্গে জুটি বেঁধেই প্রথমবারের মতো ইউরোপ সেরার মুকুট পরার স্বপ্ন পূরণ হয়েছিল নেইমারের। কিন্তু সেই মেসির ছায়া থেকে বের হয়ে নিজে বিশ্বসেরা হওয়া আর কাতারি অর্থের আকর্ষণে ২২২ মিলিয়ন ইউরোর ট্রান্সফার ফির বিশ্বরেকর্ড গড়ে পিএসজিতে যান তিনি।",খেলাধুলা,https://www.dailyinqilab.com/article/251998/,মেসিকে নেইমারের শুভেচ্ছা
"মাত্র ৭ পয়েন্টের ব্যবধানে ব্যালন ডি’অর হাতে উঠেনি ভার্জিল ভ্যান ডাইকের। ব্যালন ডি'অরের পয়েন্ট তালিকা প্রকাশ হওয়ার পর এমনটাই দেখা গিয়েছে। তাতে মেসি পেয়েছেন ৬৮৬ পয়েন্ট। আর ৬৭৯ পয়েন্ট পেয়েছেন ভ্যান ডাইক। অথচ ব্যালন ডি'অর ঘোষণার সময় বেশ স্বাভাবিকই ছিলেন ভার্জিল ভ্যান ডাইক। প্রতিদ্বন্দ্বী লিওনেল মেসির হাতে উঠলেও মুখে ছিল হাসি। এমনকি তৎক্ষণাৎ দেওয়া সাক্ষাৎকারে মেসির উচ্ছ্বসিত প্রশংসাও করেছেন তিনি, 'সে (মেসি) অবিশ্বাস্য। ছয়টি ব্যালন ডি'অর, আপনাকে অবশ্যই সন্মান করতে হবে। আমি পাইনি তবে এটা যে ভালো হাতেই গিয়েছে।'",খেলাধুলা,https://www.dailyinqilab.com/article/251999/,মেসির প্রশংসায় যা বললেন ডাইক
"সাউথ এশিয়ান (এসএ) গেমসে অ্যাথলেটিক্সের হাইজ্যাম্পে কখনোই পদক জিতেনি বাংলাদেশের। এবার সেই অপূর্ণতা গোছালেন বাংলাদেশ নৌ বাহিনীর অ্যাথলেট মাহফুজুর রহমান শুভ। তবে সোনা নয়, রৌপ্যপদক জিতলেন তিনি। মঙ্গলবার কাঠমান্ডুর দশরথ স্টেডিয়ামের ট্র্যাকে হাইজ্যাম্পে ২.১৬ মিটার উচ্চতায় লাফিয়ে ভারতের চেতন বালাসাবের সঙ্গে যৌথভাবে রৌপ্য পদক জিতেন মাহফুজ। যা তার নতুন রেকর্ড। এর আগে জাতীয় চ্যাম্পিয়নশিপে মাহফুজুর রহমানের লাফানোর রেকর্ড ছিল ২.১৫ মিটার। এদিন সেটা ভেঙে নতুন রেকর্ড গড়ে রৌপ্য জিতলেন তিনি। ২.২১ মিটার লাফিয়ে স্বর্ণ জিতেন ভারতের অনীল কু সার্ভেস।,কুষ্টিয়া কুমারখালি উপজেলার পাইকপাড়ার সন্তান মাহফুজ গত এসএ গেমসে হয়েছিলেন চতুর্থ। এবার হলেন যৌথভাবে দ্বিতীয়। নিজ ক্যারিয়ারে ইতিহাস গড়ার পর মাহফুজুর রহমান বলেন, ‘খুবই আনন্দিত। আত্মবিশ্বাস ছিল ভালো রেজাল্ট করার। ভারতে জুনিয়র অ্যাথলেট ইনভাইটেশন ম্যাচ খেলতে গেছি তখন একটা পদক পেয়েছি। গেমসে ভালো কিছু করার প্রেরণা তখন থেকেই। ভারতের ২.২৬ ছিল। যখন ২.১৫ করেছি তখন বুঝতে পারছি কিছু একটা হবে। টেকনিক্যাল দিকগুলি ক্লিয়ার করলে ভবিষ্যতে আরো ভালো হবে।’",খেলাধুলা,https://www.dailyinqilab.com/article/252000/,অ্যাথলেটিক্সের হাইজাম্পে মাহফুজের রুপা
"গোল্ডকোস্ট কমনওয়েলথ গেমসের রুপাজয়ী আব্দুল্লাহহেল বাকি’কে ঘিরে সবার প্রত্যাশা ছিল নেপাল এসএ গেমসে সোনালী হাসি হাসবেন তিনি। কিন্তু না নেপালে পদকশূণ্যই থাকলেন বাকি। মঙ্গলবার কাঠমান্ডুর সাদ্দোবাদো স্পোর্টস কমপ্লেক্সে শ্যুটিং ডিসিপ্লিনে পুরুষ ব্যক্তিগত ৫০ মিটার এয়ার রাইফেল থ্রি পজিশনে সবাইকে হতাশ করলেন তিনি। বাকি সপ্তমস্থানে থেকে খেলা শেষ করলে ইউসুফ হন ষষ্ঠ। তবে এই ইভেন্টের ফাইনালে ওঠতেই পারেননি শোভন চৌধুরী। তবে ব্যক্তিগত ইভেন্টে না পারলেও ছেলেদের ৫০ মিটার এয়ার রাইফেল থ্রি পজিজশ দলগত ইভেন্টে রৌপ্য জিতেছে বাংলাদেশ। এ ইভেন্টে খেলেন বাকি, ইউসুফ এবং শোভন। মেয়েদের ১০ মিটার এয়ার রাইফেল দলগত ইভেন্টেও রুপা পায় বাংলাদেশ। শ্যুটিংয়ে এবারের এসএ গেমস থেকে বাংলাদেশকে প্রথম পদক এনে দেন সৈয়দা আতকিয়া হাসান দিশা, উম্মে জাকিয়া সুলতানা টুম্পা ও শারমিন আক্তার রতœা। দলগত ইভেন্টে সফল হলেও ব্যক্তিগত ইভেন্টে হতাশ করেন তারা। দিশা ও টুম্পা একক ইভেন্টে সেরা আটে ওঠেছিলেন। কিন্তু সেরা পাঁচেও থাকতে পারেননি। দিশা পঞ্চম এবং টুম্পা সপ্তম হয়ে পদকশূন্য থাকেন।",খেলাধুলা,https://www.dailyinqilab.com/article/252001/,শ্যুটিংয়ের দলগতে দুই রুপা বাংলাদেশের
"সাউথ এশিয়ান (এসএ) গেমসে বাংলাদেশ যে কয়টি ইভেন্ট থেকে স্বর্ন জেতার প্রত্যাশা করছে, তার অন্যতম একটি হলো উশু। মঙ্গলবার সাদ্দোবাদোত শুরু হয়েছে গেমসের উশু। প্রথম দিনেই রুপালি হাসি হেসেছেন বাংলাদেশের ওমর ফারুক। ছেলেদের চ্যাং চুয়ান ইভেন্টে দ্বিতীয় হন তিনি। এই ইভেন্টে ফারুকের মোট স্কোর ৯.৩৪। স্বর্ন জেতা নেপালের প্রতিযোগি বিজয় সানজিলের স্কোর ৯.৪৮। চ্যান চুয়ান ইভেন্টে ব্রোঞ্জ জিতেছেন শ্রীলংকার সামৌ প্রভাখারা। তিনি স্কোর করেন ৯.১৩।",খেলাধুলা,https://www.dailyinqilab.com/article/252002/,উশুর ফারুক রুপা জিতলেন
"উত্তর : ধর্মীয় যেসব ডিউটি ফরজ দায়িত্ব পালনের ক্ষেত্রে কোনো মানুষকে শ্রম, সময় ও মেধা নিয়োগে নিয়োজিত রাখে, সেসবের বিনিময় নেওয়া যায়। ইমামতি, কোরআন শিক্ষা, ধর্মীয় শিক্ষা , এর অন্তর্ভূক্ত। তবে, শুধু সওয়াবের জন্য নফল ইবাদত করা হয়ে থাকলে এর বিনিময় নেওয়া যায় না। ,উত্তর দিয়েছেন : আল্লামা মুফতি উবায়দুর রহমান খান নদভী,সূত্র : জামেউল ফাতাওয়া, ইসলামী ফিক্হ ও ফাতওয়া বিশ্বকোষ।,প্রশ্ন পাঠাতে নিচের ইমেইল ব্যবহার করুন।",ইসলামী প্রশ্নোত্তর,https://www.dailyinqilab.com/article/252003/,প্রশ্ন : ইমামতি করে বেতন নেয়া কি জায়েজ?
